Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0,2,1.0,151.3,6.976072370190216,0.036876776458040876,123.47879918963528,150.32201640477342,375.36597879854895,132.5901860793526,121.37686420116162,82.2177822497884,164.32768220179298,1.673957751311957
2,3,2.5,147.2,9.316922654390334,0.06990893841203778,163.12506777498245,198.58703903041348,466.9068483716342,199.73367459737992,206.55520356416463,125.61946071361295,242.23453858730485,1.7151812508383324
3,4,3.5,138.0,10.258184636542811,0.07724924925082803,179.49801429439913,218.51932174970355,500.99547994887587,213.13246275727144,218.6361118568541,141.1793474336329,267.65969769961475,1.74442532909872
4,5,4.5,189.46,10.577303497491796,0.0873772415019946,193.51864251307975,235.58791262461887,519.7542564499158,224.24566348328085,234.06994395113173,153.69964129941667,290.0247869514456,1.8061793992588093
5,6,5.5,161.7,9.350233047724991,0.07799834510036219,196.9193968615775,239.7279613967029,505.83744433760137,221.61893501069264,228.3694849005655,158.19886347092736,300.45178310949245,1.8894903251916284
6,7,6.5,182.63,3.0560516053988143,0.0609709095854261,167.7437349427173,204.2097642780907,336.3060198495197,185.5322116930704,220.86092292262015,138.23680819678606,301.0854089510492,2.507571929385881
7,8,7.5,180.38,5.706663648516929,0.07441413897392371,198.3019721520242,241.41109653289894,431.9743043498,208.64971604238357,227.68774799324189,160.02252779882014,321.89024757218516,2.260468238427968
8,9,8.5,161.01,10.545668792028962,0.12929081287137842,235.9999037033306,287.30423059535883,553.015924309339,248.87289349588573,281.00434076454053,189.51267387620956,358.63208101068375,2.0613430451893704
9,10,9.5,94.06,19.5055992832091,0.2291154096562962,279.17574728034754,339.8661271239018,707.2259146521935,301.7048904611627,362.0423283744711,223.9613259807898,399.1805772401141,1.8702315607215114
10,11,10.5,177.8,27.88760211477048,0.3631751072506011,315.79589649034193,384.4471783360693,818.7923294610437,345.7830328780661,447.736000735021,251.90343308908803,435.8508090120278,1.8089608130933794
11,12,11.5,219.66,24.081539024648833,0.3222892312879421,313.8706655669537,382.1034189510735,781.1563443450866,330.069688512275,415.58849036196796,250.4656425531396,438.6622671707367,1.8912513315883261
12,13,12.5,245.89,13.860581177577275,0.15353486125777174,275.2298320579672,335.0624042444819,637.7869717824059,267.7733814169651,293.9191639170276,222.61272107955554,405.1919299176586,2.0567171736473457
13,14,13.5,212.02,17.92776923846353,0.10316122460880231,268.2495448032105,326.56466323869205,709.0082465246587,264.87641219701055,245.20421939431978,228.35362147467535,393.0986816419762,1.7701930656090181
14,15,14.5,277.85,16.079943242276507,0.10990902830083644,273.4310612303045,332.87259628037174,685.1036295789434,261.7090382321353,250.3970671697301,230.52778530140864,403.26173347274846,1.876215146978119
15,16,15.5,178.26,17.15314477922406,0.11640971187607553,280.6703977164599,341.68570156786393,706.9112386000689,266.9049253679162,255.92691241672634,238.17311173781894,413.4013539270916,1.860413448503168
16,17,16.5,281.0,19.883203315128014,0.14394932728779516,295.5502890397933,359.80035187453103,752.6036680956222,282.09627236714573,278.8858042788107,251.96296521169248,432.2242359262123,1.8311479111754272
17,18,17.5,156.49,17.530848344391394,0.11602422785321213,288.878863808773,351.67861681068007,721.506774841825,267.7745770966336,254.5154530976345,247.05669389203703,426.1843472427748,1.8707796115669322
18,19,18.5,86.03,14.605413329671496,0.1292540518102631,293.6472665257905,357.4836288140053,676.6805031387426,261.36229660667135,263.0609066697385,246.59489439266525,437.74002749575953,2.0456453550312803
19,20,19.5,199.94,13.154028650519349,0.11962181449473461,292.44938368491347,356.0253366598947,653.6306093631523,253.26323313629865,254.0261785806943,244.909692317699,438.8283459191559,2.1154682076339664
20,21,20.5,126.98,26.680396550414855,0.33833292673099147,362.32321512110013,441.0891314517742,860.4424022560273,337.30816368571726,412.56642913196373,299.7445053055528,511.40427851955695,1.9568167647492172
