d,vs
0.80,86
1.30,103
1.80,113
2.30,213
2.80,218
3.30,205
3.80,199
4.30,154
4.80,200
5.30,213
5.80,205
6.30,229
6.80,286
7.30,289
7.80,266
8.30,284
8.80,296
9.30,249
9.80,256
10.30,282
10.80,253
11.30,223
11.80,221
12.30,212
12.80,216
13.30,225
13.80,217
14.30,215
14.80,211
15.30,207
15.80,211
16.30,206
16.80,206
17.30,208
17.80,211
18.30,242
18.80,287
19.30,313
19.80,320
20.30,313
20.80,325
21.30,323
21.70,354
21.80,341
