d,vs
1.00,186
1.50,132
2.00,132
2.50,157
3.00,175
3.50,179
4.00,152
4.50,190
5.00,200
5.50,191
6.00,227
6.50,222
7.00,236
7.50,259
8.00,195
8.50,216
9.00,252
9.50,238
10.00,243
10.50,218
11.00,201
11.50,210
12.00,194
12.50,207
13.00,212
13.50,259
14.00,256
14.50,256
15.00,264
15.50,247
16.00,254
16.50,274
17.00,266
17.50,278
18.00,257
18.50,277
19.00,245
19.50,288
20.00,265
