d,vs
2,151.3
3,147.2
4,138
5,189.46
6,161.7
7,182.63
8,180.38
9,161.01
10,94.06
11,177.8
12,219.66
13,245.89
14,212.02
15,277.85
16,178.26
17,281
18,156.49
19,86.03
20,199.94
21,126.98
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
