File Name,,Depth,qc,fs,Measure Vs,Qc,Fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_156296_Raw01_result.csv,156296,17.55,13.7148,0.1059,206.4,13.7148,0.1059,0.097,7,2,254.7147802,310.0875585,657.3061165,248.1909854,253.1061749,236.8909733,420.7397494,1.811094686,-0.210328377,-0.407038671,-1.158333807,-0.184382518,-0.203993031,-0.137783973,-0.712198436
SCPT_156296_Raw01_result.csv,156296,17.56,13.4788,0.1058,206.4,13.4788,0.1058,0.0968,7,2,254.4163899,309.7243008,653.0044868,247.5710692,253.2645395,236.3185018,420.6946729,1.822259263,-0.209156222,-0.405866516,-1.151767967,-0.181881656,-0.20461852,-0.135364445,-0.712091294
SCPT_156296_Raw01_result.csv,156296,17.57,13.3019,0.1057,206.4,13.3019,0.1057,0.0973,7,2,254.1856778,309.4434338,649.7605032,247.0937144,253.357828,235.8881728,420.6624246,1.830730998,-0.208248981,-0.404959275,-1.146787805,-0.179951642,-0.204986796,-0.133541815,-0.712014637
SCPT_156296_Raw01_result.csv,156296,17.58,13.1013,0.1053,206.4,13.1013,0.1053,0.0978,7,2,253.8142688,308.9912838,646.0435869,246.43678,253.1458755,235.3357446,420.4683828,1.839700901,-0.206786741,-0.403497035,-1.14105094,-0.177289456,-0.204149872,-0.131197162,-0.711553253
SCPT_156296_Raw01_result.csv,156296,17.59,12.9244,0.1036,206.4,12.9244,0.1036,0.1006,7,2,253.0338148,308.0411658,642.7491391,245.3461136,251.4451924,234.5955027,419.5978149,1.844133034,-0.203707101,-0.400417396,-1.135938473,-0.172853889,-0.197409009,-0.128046733,-0.709480635
SCPT_156296_Raw01_result.csv,156296,17.6,12.7632,0.1035,206.4,12.7632,0.1035,0.0983,7,2,252.8040673,307.7614732,639.7068701,244.8916881,251.5246655,234.1901218,419.5665017,1.85220911,-0.202798717,-0.399509012,-1.131194022,-0.17099999,-0.197725025,-0.126317238,-0.709406006
SCPT_156296_Raw01_result.csv,156296,17.61,12.6452,0.1033,206.4,12.6452,0.1033,0.096,7,2,252.5993858,307.5122957,637.4716173,244.5102372,251.4407625,233.8764816,419.4924651,1.857898675,-0.201988745,-0.398699039,-1.12769372,-0.169441144,-0.197391391,-0.124977086,-0.709229531
SCPT_156296_Raw01_result.csv,156296,17.62,12.6155,0.1032,206.4,12.6155,0.1032,0.0962,7,2,252.5597272,307.4640158,636.9366905,244.4027861,251.3625369,233.8154056,419.4925988,1.859322725,-0.201831731,-0.398542025,-1.12685423,-0.169001593,-0.197080233,-0.124715906,-0.709229849
SCPT_156296_Raw01_result.csv,156296,17.63,12.6207,0.0989,206.4,12.6207,0.0989,0.0894,7,2,251.1429466,305.7392393,637.0464133,242.775728,246.4662821,233.0415037,417.2392209,1.847503465,-0.196206252,-0.392916546,-1.127026482,-0.162322053,-0.177409164,-0.121400532,-0.703843695
SCPT_156296_Raw01_result.csv,156296,17.64,12.626,0.0916,206.4,12.626,0.0916,0.0902,7,2,248.5906409,302.6320845,637.1872994,239.9011699,238.0049854,231.6135834,413.1613376,1.826443608,-0.185991497,-0.382701792,-1.127247612,-0.150411013,-0.142475587,-0.115254361,-0.694022131
SCPT_156296_Raw01_result.csv,156296,17.65,12.6444,0.0843,206.4,12.6444,0.0843,0.0753,7,2,245.8855596,299.3389422,637.5198001,236.9109339,229.3283084,230.1070292,408.7876799,1.803571214,-0.175050189,-0.371760484,-1.127769302,-0.137868231,-0.105338604,-0.108728512,-0.683379868
SCPT_156296_Raw01_result.csv,156296,17.66,12.7396,0.0892,206.4,12.7396,0.0892,0.0758,7,2,247.9257505,301.8226528,639.3847103,239.2303483,235.0647862,231.4749262,411.8831128,1.81394465,-0.183313275,-0.380023569,-1.13069029,-0.147610854,-0.130045129,-0.114655524,-0.690923569
SCPT_156296_Raw01_result.csv,156296,17.67,13.0188,0.0815,206.4,13.0188,0.0815,0.0762,7,2,245.3098064,298.6380252,644.7331008,236.6947358,225.5891029,230.5015674,407.2010757,1.776090819,-0.172705894,-0.369416188,-1.1390204,-0.136955243,-0.088899182,-0.110441629,-0.679491073
SCPT_156296_Raw01_result.csv,156296,17.68,13.3805,0.0811,206.4,13.3805,0.0811,0.0777,7,2,245.5930132,298.9827987,651.5520185,237.4456578,224.7712491,231.3548667,407.0815071,1.757228691,-0.173859714,-0.370570009,-1.149541204,-0.140122754,-0.085267181,-0.114136718,-0.679197395
SCPT_156296_Raw01_result.csv,156296,17.69,13.703,0.0805,206.4,13.703,0.0805,0.0766,7,2,245.7191295,299.1363316,657.5327105,237.9898355,223.7617184,232.0431078,406.8185968,1.740073879,-0.1743731,-0.371083394,-1.158678479,-0.142411931,-0.080765695,-0.11710713,-0.678551344
SCPT_156296_Raw01_result.csv,156296,17.7,13.817,0.0805,206.4,13.817,0.0805,0.076,7,2,245.8697095,299.3196464,659.6493927,238.2794155,223.6655704,232.3566092,406.9017129,1.734886339,-0.174985726,-0.37169602,-1.161892437,-0.143627966,-0.080335913,-0.118457267,-0.678755631
SCPT_156296_Raw01_result.csv,156296,17.71,14.0136,0.0805,206.4,14.0136,0.0805,0.0755,7,2,246.0958665,299.594968,663.2505937,238.766071,223.4997763,232.8663845,407.0024127,1.725925978,-0.175905128,-0.372615422,-1.167336854,-0.145668257,-0.07959438,-0.120648798,-0.67900308
SCPT_156296_Raw01_result.csv,156296,17.72,14.0805,0.0805,206.4,14.0805,0.0805,0.0765,7,2,246.1958979,299.7167453,664.4977838,238.9391389,223.4464785,233.062713,407.07489,1.722998159,-0.176311518,-0.373021813,-1.169215509,-0.146392837,-0.079355882,-0.121491538,-0.67918114
SCPT_156296_Raw01_result.csv,156296,17.73,14.2731,0.0805,206.4,14.2731,0.0805,0.0748,7,2,246.4075414,299.9743982,667.9828378,239.4087572,223.2887305,233.5557404,407.1739316,1.71440115,-0.177170804,-0.373881098,-1.174446448,-0.148356339,-0.078649656,-0.123604732,-0.679424411
SCPT_156296_Raw01_result.csv,156296,17.74,14.4245,0.0825,206.4,14.4245,0.0825,0.0731,7,2,247.4176208,301.2040601,670.7092833,240.6555433,225.5534508,234.4245637,408.5652064,1.714150632,-0.181261648,-0.377971942,-1.178519751,-0.153550597,-0.08874113,-0.127317813,-0.682835492
SCPT_156296_Raw01_result.csv,156296,17.75,14.5759,0.0842,206.4,14.5759,0.0842,0.0587,7,2,248.2891122,302.2650061,673.3738918,241.7531868,227.4452418,235.2119404,409.7400476,1.713030949,-0.184777808,-0.381488103,-1.182484702,-0.158101283,-0.09709348,-0.130670948,-0.685706895
SCPT_156296_Raw01_result.csv,156296,17.76,14.9652,0.0864,206.4,14.9652,0.0864,0.0374,7,2,249.5521964,303.8026738,680.1467558,243.5979509,229.706186,236.6494452,411.2550291,1.703130166,-0.189852064,-0.386562358,-1.192492559,-0.16570309,-0.106985007,-0.136763878,-0.689397497
SCPT_156296_Raw01_result.csv,156296,17.77,15.0871,0.0891,206.4,15.0871,0.0891,0.0151,7,2,250.7771413,305.2939112,682.2177528,245.0186648,232.7473827,237.5691305,412.9870739,1.706383825,-0.194748628,-0.391458922,-1.195532859,-0.171518357,-0.120137637,-0.140642623,-0.693600261
SCPT_156296_Raw01_result.csv,156296,17.78,15.1736,0.0926,206.4,15.1736,0.0926,0.0148,7,2,252.2688172,307.1098644,683.7460231,246.6771174,236.6985607,238.5636804,415.137508,1.713141556,-0.20067922,-0.397389514,-1.197770504,-0.178264231,-0.136971402,-0.144820245,-0.698793776
SCPT_156296_Raw01_result.csv,156296,17.79,15.2798,0.0931,206.4,15.2798,0.0931,0.0147,7,2,252.5897195,307.5005281,685.6076251,247.1352282,237.179019,238.9475074,415.5087746,1.710227963,-0.201950477,-0.398660771,-1.200489455,-0.180119636,-0.138999177,-0.14642786,-0.699687699
SCPT_156296_Raw01_result.csv,156296,17.8,15.0674,0.0937,206.4,15.0674,0.0937,0.0148,7,2,252.6812133,307.6119119,681.9902376,246.9084742,238.0543837,238.6307946,415.8719668,1.721177152,-0.202312634,-0.399022928,-1.19519931,-0.179201685,-0.142683117,-0.145101532,-0.700561407
SCPT_156296_Raw01_result.csv,156296,17.81,14.7017,0.0944,206.4,14.7017,0.0944,0.0149,7,2,252.6564586,307.5817757,675.6582922,246.3563004,239.1883934,237.9720743,416.2580124,1.739266913,-0.202214661,-0.398924956,-1.18587143,-0.17696283,-0.147435465,-0.142337299,-0.701489257
SCPT_156296_Raw01_result.csv,156296,17.82,14.2063,0.0965,206.4,14.2063,0.0965,0.0156,7,2,252.9831025,307.9794291,666.9102323,246.0284833,242.053571,237.2701976,417.4037182,1.767635616,-0.203506664,-0.400216958,-1.172839419,-0.175631282,-0.159343036,-0.139383532,-0.704237869
SCPT_156296_Raw01_result.csv,156296,17.83,13.6597,0.0998,206.4,13.6597,0.0998,0.0162,7,2,253.5892024,308.7172899,657.0300075,245.9851963,246.350208,236.629703,419.1700845,1.802503092,-0.205899611,-0.402609905,-1.157913657,-0.175455323,-0.1769381,-0.136680451,-0.708460734
SCPT_156296_Raw01_result.csv,156296,17.84,12.9676,0.1004,206.4,12.9676,0.1004,0.017,7,2,252.9329156,307.918332,644.1504343,244.4449465,247.7826579,235.0180793,419.3949495,1.838165448,-0.203308264,-0.400018558,-1.138116259,-0.169174082,-0.182735949,-0.129846411,-0.708997043
SCPT_156296_Raw01_result.csv,156296,17.85,12.3306,0.1004,206.4,12.3306,0.1004,0.0182,7,2,252.0275331,306.8161272,631.9176284,242.7380205,248.5178802,233.3559467,419.2980967,1.871165532,-0.199722306,-0.3964326,-1.118943017,-0.162166723,-0.185698762,-0.122748922,-0.708766081
SCPT_156296_Raw01_result.csv,156296,17.86,11.8116,0.1004,206.4,11.8116,0.1004,0.0214,7,2,251.2121624,305.823502,621.6724988,241.2905787,249.1474503,231.95152,419.22409,1.899380612,-0.196481817,-0.393192111,-1.102597391,-0.156185895,-0.188228857,-0.116712351,-0.708589564
SCPT_156296_Raw01_result.csv,156296,17.87,11.3358,0.1004,206.4,11.3358,0.1004,0.021,7,2,250.3929266,304.8261715,612.0203598,239.9110008,249.7522928,230.6181373,419.1559119,1.926441615,-0.193215357,-0.389925651,-1.086949516,-0.150451991,-0.190653564,-0.110947224,-0.708426922
SCPT_156296_Raw01_result.csv,156296,17.88,11.0173,0.0993,206.4,11.0173,0.0993,0.0248,7,2,249.4575822,303.6874914,605.4455967,238.5460739,248.9024833,229.4994267,418.5270142,1.942165817,-0.189472856,-0.38618315,-1.076148677,-0.14474644,-0.187245153,-0.106084498,-0.706925404
SCPT_156296_Raw01_result.csv,156296,17.89,10.7066,0.0974,206.4,10.7066,0.0974,0.0284,7,2,248.2448038,302.2110655,598.9170377,236.8735225,247.1128484,228.2252641,417.4478779,1.955682077,-0.184599338,-0.381309632,-1.065307054,-0.137710305,-0.180029075,-0.100517108,-0.70434366
SCPT_156296_Raw01_result.csv,156296,17.9,10.4314,0.0951,206.4,10.4314,0.0951,0.0304,7,2,246.9432926,300.6266171,593.0336585,235.1281355,244.7912763,226.9557984,416.1316751,1.96630227,-0.179342692,-0.376052986,-1.055435123,-0.13031459,-0.17058988,-0.094939244,-0.701185703
SCPT_156296_Raw01_result.csv,156296,17.91,10.1286,0.0922,206.4,10.1286,0.0922,0.0316,7,2,245.3492044,298.6859879,586.4394522,233.0266358,241.7695983,225.4499684,414.4279371,1.977272412,-0.172866486,-0.36957678,-1.044253393,-0.12133673,-0.158169166,-0.088282231,-0.697083071
SCPT_156296_Raw01_result.csv,156296,17.92,9.8809,0.091,206.4,9.8809,0.091,0.0364,7,2,244.4202531,297.5550907,580.9760984,231.7474253,240.6752529,224.4382742,413.7053583,1.990046168,-0.169073059,-0.365783353,-1.034893584,-0.115832061,-0.153632493,-0.083784688,-0.695337992
SCPT_156296_Raw01_result.csv,156296,17.93,9.6685,0.0881,206.4,9.6685,0.0881,0.04,7,2,242.9746239,295.7951943,576.2251265,229.8839015,237.4670503,223.1710489,411.9590938,1.995610517,-0.163140976,-0.35985127,-1.026682395,-0.107758372,-0.140212845,-0.078122479,-0.691108024
SCPT_156296_Raw01_result.csv,156296,17.94,9.6674,0.0835,206.4,9.6674,0.0835,0.0428,7,2,241.4005844,293.8789723,576.24465,227.998886,231.8251165,222.2107338,409.1545319,1.981337229,-0.156641696,-0.35335199,-1.026716276,-0.099524709,-0.116167246,-0.073810149,-0.68427688
SCPT_156296_Raw01_result.csv,156296,17.95,9.667,0.0672,206.4,9.667,0.0672,0.0444,7,2,235.11584,286.2279791,576.2746214,220.7434846,210.9717461,218.2736938,397.8205617,1.924709441,-0.130262295,-0.32697259,-1.026768287,-0.067185291,-0.021908186,-0.055933718,-0.65618502
SCPT_156296_Raw01_result.csv,156296,17.96,9.6815,0.0552,206.4,9.6815,0.0552,0.0488,7,2,229.7472363,279.6922877,576.6561563,214.7590314,194.5806401,214.8184944,387.8352804,1.875141243,-0.107163699,-0.303873993,-1.027430139,-0.039700582,0.058969355,-0.039977426,-0.630764681
SCPT_156296_Raw01_result.csv,156296,17.97,9.696,0.0494,206.4,9.696,0.0494,0.0539,7,2,226.8747003,276.1952873,577.0405501,211.6301676,186.2808572,212.9270615,382.3364537,1.848028442,-0.09458185,-0.291292144,-1.028096508,-0.025024225,0.102560514,-0.031133639,-0.616484956
SCPT_156296_Raw01_result.csv,156296,17.98,9.8297,0.0469,206.4,9.8297,0.0469,0.0547,7,2,225.8002006,274.8872007,580.0994436,210.634305,182.5392477,212.462604,379.8558453,1.827422149,-0.089834507,-0.286544801,-1.03338351,-0.020307445,0.122850828,-0.028949958,-0.609975793
SCPT_156296_Raw01_result.csv,156296,17.99,9.987,0.0469,206.4,9.987,0.0469,0.0589,7,2,226.0973377,275.2489328,583.6751403,211.1473393,182.4427126,212.9817933,379.9539193,1.817328962,-0.091149571,-0.287859865,-1.039528528,-0.022740147,0.123379814,-0.031390651,-0.610233947
SCPT_156296_Raw01_result.csv,156296,18,10.0853,0.0469,229.1,10.0853,0.0469,0.0583,7,2,226.2899752,275.4834481,585.8900913,211.4662504,182.3857914,213.3153537,380.0348866,1.811207952,0.012341336,-0.184368958,-0.938973625,0.080093176,0.228034413,0.071386985,-0.506104466
SCPT_156296_Raw01_result.csv,156296,18.01,10.1561,0.0469,229.1,10.1561,0.0469,0.0549,7,2,226.4350943,275.6601148,587.473355,211.6953146,182.3470314,213.5633204,380.1079683,1.806920473,0.011700245,-0.185010049,-0.941672302,0.079010544,0.228246952,0.070225218,-0.50629675
SCPT_156296_Raw01_result.csv,156296,18.02,10.2701,0.0471,229.1,10.2701,0.0471,0.0653,7,2,226.7600339,276.0556934,590.0589944,212.1821811,182.5730664,214.0154575,380.4031346,1.800751248,0.010266251,-0.186444044,-0.946063933,0.076713339,0.227008133,0.068110346,-0.507072981
SCPT_156296_Raw01_result.csv,156296,18.03,10.3842,0.0484,229.1,10.3842,0.0484,0.0267,7,2,227.6696307,277.1630287,592.4159234,213.2701902,184.3976774,214.8743215,381.8367561,1.800492897,0.006263,-0.190447295,-0.950050372,0.071598729,0.217063874,0.064105283,-0.510834588
SCPT_156296_Raw01_result.csv,156296,18.04,10.6594,0.0501,229.1,10.6594,0.0501,0.0088,7,2,229.025883,278.8141184,598.3180066,215.0710508,186.6688358,216.3374109,383.6822649,1.791977805,0.000323566,-0.196386728,-0.959963807,0.063190147,0.204822474,0.057319313,-0.515656185
SCPT_156296_Raw01_result.csv,156296,18.05,10.7302,0.0504,229.1,10.7302,0.0504,0.0089,7,2,229.3230532,279.1758909,599.8660733,215.4619919,187.0547787,216.6844502,384.0528181,1.789254088,-0.000973133,-0.197683427,-0.96254783,0.061374067,0.202757081,0.055716441,-0.516621501
SCPT_156296_Raw01_result.csv,156296,18.06,10.683,0.0507,229.1,10.683,0.0507,0.0089,7,2,229.4492245,279.3294907,598.8897255,215.498424,187.5145224,216.6869925,384.3905566,1.793619591,-0.001523171,-0.198233466,-0.960918894,0.061204993,0.200302294,0.055704708,-0.517500521
SCPT_156296_Raw01_result.csv,156296,18.07,10.7971,0.0517,229.1,10.7971,0.0517,0.0092,7,2,230.1780013,280.2166973,601.3589797,216.4064025,188.8578742,217.4043003,385.4520957,1.791466559,-0.004694339,-0.201404633,-0.965033471,0.057000456,0.193163845,0.052399834,-0.520258331
SCPT_156296_Raw01_result.csv,156296,18.08,11.1628,0.0527,229.1,11.1628,0.0527,0.0099,7,2,231.2440638,281.5145124,609.094617,218.0428449,190.0268279,218.8308762,386.5626221,1.774637713,-0.009315116,-0.206025411,-0.977815031,0.04946701,0.186993328,0.045859413,-0.523135289
SCPT_156296_Raw01_result.csv,156296,18.09,11.4301,0.0554,229.1,11.4301,0.0554,0.0097,7,2,233.0291745,283.6876907,614.6572907,220.2826232,193.5839553,220.5242021,389.2042307,1.77128884,-0.017005069,-0.213715363,-0.986906272,0.039247217,0.168447293,0.038151141,-0.529945631
SCPT_156296_Raw01_result.csv,156296,18.1,11.847,0.056,229.1,11.847,0.056,0.0085,7,2,233.8855244,284.7302037,623.1545064,221.7816841,194.1334798,221.8971279,389.9074923,1.750934521,-0.020673194,-0.217383489,-1.000635902,0.032465097,0.165612627,0.031944703,-0.531750922
SCPT_156296_Raw01_result.csv,156296,18.11,12.1812,0.0605,229.1,12.1812,0.0605,0.0073,7,2,236.5704229,287.9987757,629.8407712,225.05064,199.9405192,224.2560761,393.9811364,1.751638204,-0.032087345,-0.22879764,-1.011308454,0.017833146,0.136138671,0.021369994,-0.542144442
SCPT_156296_Raw01_result.csv,156296,18.12,12.3267,0.0613,229.1,12.3267,0.0613,0.0041,7,2,237.1623495,288.719382,632.7257902,225.8589941,200.8993005,224.9194243,394.7443354,1.747343952,-0.034586336,-0.23129663,-1.015878548,0.014247705,0.1313548,0.018416366,-0.544079714
SCPT_156296_Raw01_result.csv,156296,18.13,12.4053,0.0631,229.1,12.4053,0.0631,-0.0013,7,2,238.1573159,289.9306454,634.2773973,226.9833183,203.2048883,225.7014226,396.3062398,1.750492729,-0.038772857,-0.235483151,-1.018327805,0.009282062,0.119943817,0.014945603,-0.548028656
SCPT_156296_Raw01_result.csv,156296,18.14,12.2362,0.0631,229.1,12.2362,0.0631,-0.0014,7,2,237.9992293,289.7381922,630.9945897,226.5394793,203.3305688,225.290319,396.3212776,1.759517437,-0.038108846,-0.23481914,-1.013138699,0.011239358,0.119325517,0.016768712,-0.5480666
SCPT_156296_Raw01_result.csv,156296,18.15,11.9728,0.0697,229.1,11.9728,0.0697,-0.0014,7,2,240.7434445,293.0789759,625.8049973,229.0299216,212.0460874,226.4821772,401.4712518,1.798513738,-0.049573231,-0.246283526,-1.004880227,0.000305933,0.077354945,0.011492335,-0.560977339
SCPT_156296_Raw01_result.csv,156296,18.16,11.6779,0.0785,229.1,11.6779,0.0785,-0.0014,7,2,244.0711194,297.1300584,619.9050557,232.2139145,223.3320049,227.9432486,407.7064842,1.845481048,-0.063301066,-0.26001136,-0.995407741,-0.013500402,0.025499114,0.005061901,-0.576388924
SCPT_156296_Raw01_result.csv,156296,18.17,11.2886,0.0831,229.1,11.2886,0.0831,-0.0014,7,2,245.2795873,298.6012368,611.9611997,233.0752418,229.3614269,227.9426274,410.6900884,1.882810828,-0.068240143,-0.264950438,-0.982510292,-0.017202738,-0.001140453,0.005064626,-0.583680298
SCPT_156296_Raw01_result.csv,156296,18.18,11.1136,0.0856,229.1,11.1136,0.0856,-0.0011,7,2,245.9480816,299.4150559,608.3540185,233.6100999,232.5794913,228.0254542,412.2853675,1.901114014,-0.070961874,-0.267672168,-0.97659839,-0.019494897,-0.015073475,0.004701325,-0.58755716
SCPT_156296_Raw01_result.csv,156296,18.19,11.1,0.0868,229.1,11.1,0.0868,0.0003,7,2,246.4016477,299.9672232,608.1084863,234.0741976,234.0366574,228.2837297,413.0859107,1.905805832,-0.072804329,-0.269514623,-0.976194708,-0.021479559,-0.021319169,0.003569306,-0.589496998
SCPT_156296_Raw01_result.csv,156296,18.2,11.1185,0.0869,229.1,11.1185,0.0869,0.0005,7,2,246.5082208,300.0969644,608.5293932,234.1793764,234.1342658,228.3951951,413.2102913,1.905189619,-0.073236753,-0.269947048,-0.976886626,-0.021928798,-0.021736147,0.003081149,-0.589798054
SCPT_156296_Raw01_result.csv,156296,18.21,11.137,0.0869,229.1,11.137,0.0869,0.0037,7,2,246.5792241,300.1834032,608.9624583,234.2451714,234.1113173,228.484768,413.2728046,1.904229949,-0.073524748,-0.270235042,-0.977598031,-0.022209718,-0.021638128,0.002689042,-0.589949329
SCPT_156296_Raw01_result.csv,156296,18.22,11.2532,0.0869,229.1,11.2532,0.0869,0.0105,7,2,246.8247646,300.4823221,611.4430936,234.6055379,233.9769633,228.8614586,413.3619595,1.897518121,-0.07452004,-0.271230335,-0.981663301,-0.023746952,-0.021064074,0.001041753,-0.590165035
SCPT_156296_Raw01_result.csv,156296,18.23,11.7723,0.0864,229.1,11.7723,0.0864,0.0192,7,2,247.5460163,301.3603676,622.1346114,235.9301224,232.8091335,230.2773313,413.2472221,1.866526277,-0.0774379,-0.274148194,-0.998997897,-0.02937708,-0.016060359,-0.005125781,-0.589887425
SCPT_156296_Raw01_result.csv,156296,18.24,11.7723,0.0814,229.1,11.7723,0.0814,0.0218,7,2,245.6653478,299.0708582,622.1788834,233.8305276,226.7878323,229.1757085,410.1139904,1.850809831,-0.069811645,-0.26652194,-0.999069056,-0.020438022,0.010143668,-0.000330406,-0.582276557
SCPT_156296_Raw01_result.csv,156296,18.25,13.3687,0.0768,229.1,13.3687,0.0768,0.023,7,2,245.8551513,299.3019234,653.1779518,236.1176233,219.7527415,232.3222063,407.4640333,1.7530011,-0.070583957,-0.267294252,-1.047691017,-0.030171495,0.041655578,-0.013966639,-0.575794077
SCPT_156296_Raw01_result.csv,156296,18.26,13.8563,0.0745,229.1,13.8563,0.0745,0.0077,7,2,245.3650772,298.7053114,662.1549442,236.2999565,216.5731507,232.9706528,406.020495,1.722285079,-0.068588623,-0.265298917,-1.061340994,-0.030943411,0.056230221,-0.016753902,-0.572245049
SCPT_156296_Raw01_result.csv,156296,18.27,14.3243,0.0746,229.1,14.3243,0.0746,-0.0039,7,2,245.8515727,299.2975667,670.60452,237.4888753,216.3592071,234.149391,406.2474039,1.701370681,-0.070569401,-0.267279695,-1.074020985,-0.035962192,0.057218567,-0.021800745,-0.572803754
SCPT_156296_Raw01_result.csv,156296,18.28,14.572,0.0717,229.1,14.572,0.0717,-0.0137,7,2,244.7582574,297.9665742,675.0129703,236.7420453,212.6505735,233.9925625,404.2660433,1.680523118,-0.066112429,-0.262822724,-1.080573317,-0.032812542,0.074508271,-0.021130741,-0.567914595
SCPT_156296_Raw01_result.csv,156296,18.29,14.7096,0.0703,229.1,14.7096,0.0703,-0.0252,7,2,244.2379352,297.3331385,677.4374258,236.4127345,210.8459952,233.9618514,403.3148951,1.669782984,-0.063984305,-0.260694599,-1.084158599,-0.031420563,0.083030603,-0.020999484,-0.565559045
SCPT_156296_Raw01_result.csv,156296,18.3,14.7371,0.0697,229.1,14.7371,0.0697,-0.0268,7,2,244.0093236,297.0548287,677.9521706,236.203944,210.0940797,233.8938911,402.9270195,1.666611795,-0.063047847,-0.259758141,-1.084918151,-0.030537012,0.086603161,-0.020708966,-0.564596863
SCPT_156296_Raw01_result.csv,156296,18.31,14.7529,0.0696,229.1,14.7529,0.0696,-0.0272,7,2,244.0089534,297.054378,678.2651124,236.205545,209.9660185,233.937635,402.9106995,1.665715626,-0.063046329,-0.259756624,-1.085379643,-0.03054379,0.087212889,-0.020895973,-0.564556359
SCPT_156296_Raw01_result.csv,156296,18.32,14.7686,0.0698,229.1,14.7686,0.0698,-0.0273,7,2,244.151031,297.2273421,678.5771819,236.3497418,210.2081995,234.0647245,403.1198791,1.665888482,-0.063628424,-0.260338718,-1.085839637,-0.031154075,0.086060124,-0.021439088,-0.565075395
SCPT_156296_Raw01_result.csv,156296,18.33,14.7135,0.07,229.1,14.7135,0.07,-0.0271,7,2,244.243786,297.3402612,677.6459109,236.3285559,210.4946718,234.0298362,403.314376,1.669157885,-0.06400826,-0.260718554,-1.084466307,-0.031064434,0.084698249,-0.021290023,-0.565557758
SCPT_156296_Raw01_result.csv,156296,18.34,14.6388,0.0704,229.1,14.6388,0.0704,-0.0269,7,2,244.4157287,297.5495828,676.3663551,236.3552111,211.0401668,234.0044717,403.6537323,1.674008178,-0.064711992,-0.261422286,-1.082576285,-0.031177216,0.08211011,-0.021181635,-0.566398823
SCPT_156296_Raw01_result.csv,156296,18.35,14.5405,0.0721,229.1,14.5405,0.0721,-0.0256,7,2,245.1721453,298.4704378,674.6681435,236.9343283,213.1970337,234.2764865,404.9434255,1.684462345,-0.067802008,-0.264512303,-1.080062341,-0.033624418,0.071941811,-0.022343394,-0.569588778
SCPT_156296_Raw01_result.csv,156296,18.36,14.399,0.0735,229.1,14.399,0.0735,-0.0242,7,2,245.7398364,299.1615399,672.1929044,237.2595889,215.0084989,234.3560298,405.9836614,1.69576991,-0.070114811,-0.266825105,-1.07638677,-0.034996264,0.063481033,-0.022682865,-0.572154327
SCPT_156296_Raw01_result.csv,156296,18.37,14.1984,0.0764,229.1,14.1984,0.0764,-0.0224,7,2,246.9051849,300.5802251,668.6413916,238.1115067,218.6766061,234.6709826,408.0450184,1.71483653,-0.074845807,-0.271556101,-1.07108929,-0.03858049,0.046564635,-0.02402587,-0.577218918
SCPT_156296_Raw01_result.csv,156296,18.38,13.9546,0.0784,229.1,13.9546,0.0784,-0.021,7,2,247.5897867,301.4136533,664.2715641,238.4216993,221.2747267,234.6245278,409.4219907,1.732863248,-0.077614701,-0.274324995,-1.064532459,-0.039882362,0.034753553,-0.023827893,-0.580587797
SCPT_156296_Raw01_result.csv,156296,18.39,13.7855,0.0794,229.1,13.7855,0.0794,-0.019,7,2,247.8895478,301.7785799,661.2270474,238.4560294,222.6109348,234.494947,410.1165779,1.744202422,-0.078824686,-0.27553498,-1.059938682,-0.040026341,0.028733029,-0.02327545,-0.582282866
SCPT_156296_Raw01_result.csv,156296,18.4,13.6956,0.078,229.1,13.6956,0.078,-0.0177,7,2,247.2412574,300.9893568,659.6163256,237.6233872,221.0001542,233.9638196,409.205689,1.743994941,-0.076206021,-0.272916315,-1.057499752,-0.036528424,0.03599519,-0.021007897,-0.580059347
SCPT_156296_Raw01_result.csv,156296,18.41,13.651,0.0767,229.1,13.651,0.0767,-0.0161,7,2,246.6743565,300.2992166,658.8360676,236.9427422,219.4649462,233.5632311,408.3588558,1.741924384,-0.073910483,-0.270620777,-1.056316155,-0.033659928,0.042966068,-0.019294248,-0.577987747
SCPT_156296_Raw01_result.csv,156296,18.42,13.643,0.0737,229.1,13.643,0.0737,-0.0141,7,2,245.3865054,298.7313979,658.7313066,235.5740171,215.8145446,232.8065329,406.3002947,1.73224503,-0.068675951,-0.265386245,-1.056157133,-0.027866572,0.05973914,-0.016049188,-0.572933939
SCPT_156296_Raw01_result.csv,156296,18.43,13.6497,0.061,229.1,13.6497,0.061,-0.0123,7,2,239.3944121,291.4366756,658.8969318,229.4756456,199.8323145,229.2313277,396.4883717,1.685416658,-0.043953862,-0.240664156,-1.056408532,-0.001638315,0.136680002,-0.000573069,-0.548488124
SCPT_156296_Raw01_result.csv,156296,18.44,13.6565,0.0578,229.1,13.6565,0.0578,-0.0073,7,2,237.7821582,289.4739317,659.0761561,227.8583811,195.6715352,228.259175,393.7761404,1.672437333,-0.037196363,-0.233906658,-1.056680502,0.005434289,0.157721177,0.003676873,-0.541623987
