File Name,File Key,d,End Depth,Depth,Measured Vs,Subset_Region,Subset_Geology,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean),A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT,196093,23.5,24,23.75,278,1,1,4.673352352,0.11121435,252.7434821,307.6877173,449.902512,208.7723262,255.178416,221.555489,453.4544255,2.740361735,0.095246044,-0.10146425,-0.481409806,0.286376804,0.085658143,0.226948041,-0.489273656
SCPT,196093,24,24.5,24.25,281,1,1,4.312406036,0.108630031,250.0774848,304.4421554,437.3471102,205.6371941,253.6828343,219.8488122,454.1900705,2.795634645,0.11658386,-0.080126434,-0.442372513,0.312241247,0.102269866,0.245414576,-0.480161099
SCPT,196093,24.5,25,24.75,286,1,1,4.333012107,0.116864038,253.3116361,308.3793831,439.2018892,207.8958008,261.3561248,222.5976335,460.9151405,2.820364856,0.121371317,-0.075338977,-0.428967381,0.318954814,0.090107871,0.250626003,-0.477222138
SCPT,196093,25,25.5,25.25,286,1,1,4.478745902,0.121462045,256.8280592,312.660246,445.4897569,209.9984564,264.80875,225.6294052,465.6977762,2.816207828,0.10758498,-0.089125314,-0.443182443,0.308891631,0.076983943,0.237097957,-0.487545064
SCPT,196093,25.5,26,25.75,290,1,1,4.779335544,0.116291344,259.9455969,316.4555092,457.580576,210.3478275,257.8053722,228.1696666,465.598757,2.767083584,0.109408557,-0.087301737,-0.456072069,0.321118441,0.117675994,0.239791419,-0.473443304
SCPT,196093,26,26.5,26.25,294,1,1,3.713969991,0.118444156,250.6813224,305.177262,417.1084571,203.7110646,264.9704288,221.5487513,468.1127343,2.952181058,0.159397267,-0.037313027,-0.34976651,0.366877127,0.103961537,0.282937106,-0.465129385
SCPT,196093,26.5,27,26.75,314,1,1,3.673471298,0.123889754,252.4606032,307.343343,416.5455061,204.8325906,270.2279386,223.1939838,473.0714098,2.97839051,0.218137776,0.021427482,-0.282602728,0.427199972,0.150127166,0.34135171,-0.409853363
SCPT,196093,27,27.5,27.25,313,1,1,4.486686304,0.12340401,262.6260785,319.7187042,450.0502689,209.9129053,264.0564734,230.8253456,475.7544216,2.847705454,0.175471925,-0.021238369,-0.363156095,0.399510483,0.170040196,0.304541846,-0.41869861
SCPT,196093,27.5,28,27.75,322,1,1,5.392423564,0.131211622,272.7773724,332.0768012,483.1940504,218.1891958,268.9103938,239.4363821,482.4314444,2.737647943,0.165895569,-0.030814726,-0.405866788,0.389188988,0.18017333,0.296263792,-0.404287281
SCPT,165739,0,1,0.5,268.2,8,1,4.294922178,0.044209503,112.0124598,136.3629946,293.4732459,99.98111083,109.3545707,67.39909544,147.5354832,2.002060234,0.873122858,0.676412563,-0.090053509,0.986751694,0.897137426,1.381101374,0.59766426
