Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.03,1.2527,0.0019,-0.0006,53.13718396868911,64.68874570101282,140.13313626729956,32.29428874163729,22.06776984947541,20.44956432446471,48.89151211880351,2.179119952935758
0.04,1.5449,0.0039,-0.0008,58.92151127149964,71.73053546095609,156.20355387795587,37.79365809715422,27.516306335384872,24.235418117660437,57.82520683721492,2.143207405154706
0.05,1.6602,0.0077,-0.0009,63.975244912843436,77.8829068504181,164.14421094913132,43.30080008787022,35.11897225033638,27.568511207639435,66.8762862183317,2.2056471526643824
0.06,1.7294,0.0154,-0.001,69.60373535537693,84.73498217176322,169.7610927675453,49.9556372630044,47.10628885274533,30.900466496914532,76.66023422161255,2.3186986895763795
0.07,1.8255,0.0308,-0.001,76.25337679217313,92.8301978339499,175.97000732399627,58.35050063641009,65.87466998058589,34.43053508847533,87.26003408126468,2.451425383332934
0.08,1.8909,0.0298,-0.0012,77.74148785752311,94.64181130481076,180.72433965861194,60.506679683104856,67.17657141599513,35.815998420047976,89.89529952740257,2.421696474091791
0.09,1.9216,0.0325,-0.0014,79.76233777042,97.10197641616348,183.97112171680672,63.53032037290316,72.13394088351482,37.36207863577638,93.67572292181856,2.434216250713479
0.1,1.9447,0.0334,-0.0012,81.18973944115514,98.83968279792799,186.75214525315025,65.78829199142868,75.13023818017935,38.62633975472061,96.55712040405831,2.4340675777535545
0.11,1.9562,0.0338,-0.0017,82.33233496358503,100.2306686513209,188.94425713337063,67.70293156238299,77.50331997439447,39.736405993093,99.07127082153659,2.433658033811381
0.12,1.9562,0.0373,-0.0015,84.0340415804854,102.30231148928657,190.58029155325875,70.47478983314763,83.12026410866002,41.04360989187486,102.58201294422226,2.4595752057028095
0.13,1.9409,0.0385,-0.0018,85.02489392754877,103.50856652049417,191.51893406814526,72.34168776197524,86.2932443729628,42.03003682770559,105.1062500574171,2.472853853476216
0.14,1.9063,0.0397,-0.0019,85.80651578510884,104.46010617317599,191.6071294756527,74.03617599758408,89.48213089004228,42.90308963191654,107.50937312612015,2.492103237255101
