Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.05,1.946,0.0023,-0.0002,61.51899458326717,74.89268905789048,174.41769224069944,40.27815725690657,27.031856349174817,25.514758554994398,57.222053909860165,1.9724224167302942
0.06,2.1118,0.0047,-0.0003,65.74233133739102,80.03414249769342,183.22847903676396,44.7269752214872,32.18439525541951,28.818939410468552,65.79716383555022,1.9974409963262711
0.07,2.1888,0.0093,-0.0003,70.53700363817028,85.87113486385948,188.6089220940901,50.06286916593008,40.35646980224695,31.998442390254773,74.78075883659885,2.0804478497751777
0.08,3.0906,0.0186,-0.0003,79.82834085050096,97.18232799191424,218.04312109632238,59.297369544145624,52.68188438155205,36.966861212537445,84.86029195502056,2.015113982322151
0.09,3.5145,0.0373,-0.0003,88.59699781100826,107.85721472644485,231.70233136895808,69.19778508654865,72.53125293349747,41.22431277626667,95.79539856530798,2.102794139175598
0.1,4.0116,0.0425,-0.0002,92.66943479062556,112.81496409293548,246.26859344807875,74.02632035599103,78.57439601530756,43.73728713858325,100.16473969303925,2.0563196215612516
0.11,4.6166,0.0429,0.0,95.46515692060939,116.21845190335056,262.3084774273485,77.44367497292674,80.13518621694223,45.86499477167114,102.84129514960532,1.9732983548735963
0.12,5.2871,0.0445,0.0017,98.3748863285179,119.76073118254354,278.65193191703133,81.13049472383416,82.59630390625334,48.0604036325593,105.73803169070166,1.9003426012614175
0.13,5.7033,0.0473,0.0004,100.89646894074122,122.83048392785888,289.1121117915134,84.57441161409714,86.38192139904969,49.93323746360907,108.82149947312963,1.870311945209134
0.14,6.3545,0.0485,0.0005,103.19787046689339,125.63219013360936,303.5216869146984,87.80417707381126,88.41598703940261,51.88020703578855,111.33183741352828,1.811092672326168
0.15,6.632,0.0522,0.0006,105.51314334926597,128.45078320780206,310.6330024771017,91.08494775632128,93.0066161854801,53.53707691045869,114.41637359575641,1.8046456034673508
0.16,6.8401,0.0703,0.0013,111.13173749651892,135.2908108653274,316.33802060504473,98.0968113233446,109.48481718666378,56.118940494537206,120.91655502580358,1.8684066425830723
0.17,6.7514,0.0736,0.0032,112.54838673957387,137.0154273351334,316.6663877048722,100.48237102459302,114.17375062809485,57.18290237300112,123.50796407405045,1.889592037407469
0.18,6.6166,0.0742,0.002,113.2487887390318,137.86809063882131,316.0151356141648,102.02711173041129,116.73114091237937,57.96936276605188,125.4206089340556,1.9043521815237094
0.19,6.5761,0.075,0.0019,114.10982540125117,138.91630918413188,316.96658239670126,103.70903648575792,119.23377191915354,58.847614121657905,127.3196238599375,1.9112475059803313
0.2,6.5356,0.0773,0.0019,115.24665803888448,140.30027935168548,317.82936107842033,105.7102364326615,122.93059695579726,59.78939606678673,129.48420389136496,1.9238481962364924
0.21,6.578,0.0773,0.0019,116.02477416756851,141.24755116051819,320.1581074202136,107.22105681259264,124.52123779798517,60.6623460407197,131.09872434681353,1.9198968082542942
0.22,6.4509,0.0772,0.004,116.43970030036813,141.75267862653513,319.2557505305813,108.33815701377354,126.272545495437,61.2729639326449,132.60934593104574,1.9314720817788555
0.23,5.9923,0.0772,0.0102,116.15409217686049,141.40498178052582,311.7824119239778,108.76463208715492,128.7179334729183,61.37957376287681,134.03596308649944,1.9766267736511987
0.24,5.842,0.0768,0.0046,116.35213555166342,141.64607806289462,310.05368858983655,109.61043887594742,130.18183962842997,61.85664957790253,135.37008875462712,1.9908352819687647
0.25,5.6301,0.0756,0.0024,116.20293295723134,141.46444012184685,306.9380361653177,110.04869708607163,131.0144230216831,62.1493762233623,136.45838599653078,2.0089858993608782
0.26,5.5145,0.0745,0.0002,116.261625080751,141.5358914026534,305.6907257522801,110.65831670367675,131.66169511916067,62.56713499432976,137.5357098731236,2.0175226860380575
0.27,5.3603,0.0747,-0.0005,116.4558997802764,141.7723997325104,303.5257247795014,111.48505097894093,133.54909171986068,62.983354762841195,138.8744862377944,2.0357504348163094
