Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.06,1.5712,0.0325,0.0012,73.26235337398283,89.18895193354432,163.67937416333183,57.48186651499916,67.94956524913603,32.425562694792774,84.41681677451544,2.55625199542041
0.08,1.6633,0.0372,-0.0013,77.670886738342,94.55586211624244,172.07015800597472,63.625923365247814,77.4829597786669,35.813904236340555,92.43730744116259,2.557700564577692
0.1,1.786,0.0386,-0.0014,81.14717823207151,98.78786915208705,180.7621257566046,68.28854622587849,82.91008671709639,38.61673027401646,98.32863895325488,2.524268479027126
0.12,1.8999,0.0342,-0.0015,82.91407113160832,100.9388692036971,188.4527235236451,70.54369890906578,81.52417647028223,40.57809019783541,101.40949311453458,2.454702078597655
0.14,1.9996,0.0325,-0.0013,84.82103031119367,103.26038472667057,195.1304277982272,73.13256297028005,82.38786682142884,42.48773173721193,104.78568686346038,2.4104218141789575
0.16,2.1102,0.0326,-0.0023,87.02622715448554,105.94497218806936,201.82124930480256,76.12560184113158,84.92335859419038,44.449086513964055,108.47268588038013,2.378694574163764
0.18,2.2038,0.0325,-0.0009,88.9045158823135,108.23158455238166,207.62452150371755,78.76140709949667,87.02254299866148,46.2047571682263,111.74497694606757,2.3514448070003087
0.2,2.3115,0.033,-0.0019,90.89474969015048,110.65447788366146,213.64636448977222,81.518331846726,89.6228735135333,47.9668876586478,115.0323445013549,2.326558243700374
0.22,2.4235,0.0341,-0.0016,92.96746160081999,113.1777793401287,219.61116955462407,84.40401679850382,92.82018407704287,49.72671121889993,118.38471727349724,2.3062697946542245
0.24,2.5193,0.0379,-0.0014,95.57713538614868,116.35477351357231,224.8197479354073,88.19328216146523,99.33609357469348,51.68064274878596,122.72859657883154,2.310227814573153
0.26,2.6368,0.0417,-0.0014,98.19121839414005,119.53713543634441,230.58985743813133,91.9430037492072,105.65034367367318,53.61506312729733,126.84742947460717,2.3078167436370878
0.28,2.845,0.0623,-0.0011,104.722639130876,127.48843024628383,239.1357365001376,101.43774746104681,130.4350047618926,57.208177244297936,136.24933529496818,2.372387108874731
0.3,3.1272,0.0639,-0.001,107.5030827525702,130.8733181335637,249.63503415340483,104.86417573922172,133.34213210944432,59.2402002251701,139.2036735277855,2.321642297677755
0.32,3.3582,0.0666,0.0001,110.06986116296491,133.998091850566,258.1832003712871,108.31744450891624,137.58775674108608,61.14447526085357,142.3336341726816,2.289748551098657
0.34,3.7618,0.0754,-0.0023,114.42722540125641,139.30270918413825,271.2178793608143,114.03630280353042,147.49825825317677,63.86277190391325,147.00771410473695,2.2563096666286744
0.36,3.8828,0.0811,0.0068,116.80618133205341,142.1988294477172,276.1802900689911,117.78219293875297,155.10916421611176,65.57760207850185,150.6040574086191,2.2577750994043186
0.38,4.2693,0.0816,0.0103,119.30036599718412,145.23522817048502,287.9427819665288,120.88676126608655,156.4091361227842,67.52106861869974,152.9077033685394,2.201141096886582
0.4,4.6102,0.0811,-0.004,121.22337002429175,147.5762765513117,297.8706927888456,123.42250629115625,156.87816890645004,69.21733559734648,154.86924121931352,2.152993788196931
0.42,4.8011,0.0722,-0.0023,120.83455072710413,147.10293131995286,304.0071626541066,122.89524702496207,148.9336247113953,69.89607382273903,154.48758461949373,2.0939645443431916
