Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.06,2.2147,0.0391,0.0036,79.09204637693118,96.285969502351,186.6396208324059,61.97027464229439,72.29374129869085,34.5955219987348,86.69026499773865,2.39566428656956,75.0
0.08,3.0572,0.0429,0.0011,86.98196820952845,105.89109173333898,217.15410365952928,70.22988377935408,78.97752705306583,39.56010441244204,94.59155536208442,2.2242312885457296,75.0
0.1,3.6121,0.0468,-0.0008,92.43596076012987,112.530734838419,236.58769315065464,76.88095768818656,85.86376497487775,43.42758059979506,101.34892314345748,2.1460346182872785,75.0
0.12,3.8821,0.0494,0.0048,96.07534961871464,116.96129518800043,247.68055542251076,81.9576468881296,91.72502552248596,46.369792620532216,106.93902193806689,2.1163402295599223,75.0
0.14,4.2568,0.0516,0.0003,99.6094903951895,121.263727437622,260.45022581571874,86.78339004866905,96.6416479700021,49.224275139015816,111.89993278670796,2.072268438046126,75.0
0.16,4.8491,0.054,-0.0005,103.46462407609286,125.9569336578522,277.3745440927837,91.85144558843372,101.0407161821892,52.25009260118143,116.54326805971796,2.005176447605268,75.0
0.18,5.4809,0.0542,0.0002,106.4860792008439,129.63522685320126,294.0758022126809,96.04270857090091,103.15997085846575,54.96676662439938,120.23505609876278,1.9313284911768485,75.0
0.2,6.0132,0.0524,-0.0004,108.4286820801112,132.00013470622235,307.86409703091016,99.12246641854638,103.37724126045217,57.20050618935993,123.02653528222852,1.8655948203477943,75.0
0.22,6.3852,0.0499,-0.0003,109.61738777497088,133.44725468257323,317.9922860276164,101.40318134893654,102.90830030256636,59.0063569686479,125.28643623268336,1.8158886948902249,75.0
0.24,6.8635,0.0477,0.0004,110.80933832550156,134.89832491800192,329.7226333514106,103.73929913273749,102.33886954600231,60.85498301423343,127.39460206390754,1.7599723164371228,75.0
0.26,7.3328,0.0456,-0.001,111.78251969292488,136.0830674522564,340.83900597831246,105.87967901953776,101.69308348013092,62.58544616705901,129.30533352054803,1.7081181009542974,75.0
0.28,7.7027,0.0484,-0.0016,114.14184023370426,138.95528376277042,349.8606856957681,109.56977295820654,106.07868450773796,64.66160948280277,132.82560185004044,1.6937011423901407,75.0
0.3,7.9846,0.0535,-0.0008,117.05910991557118,142.50674250591277,357.1347285063142,113.86984562766268,112.83719823123364,66.80905847844058,136.97272563915882,1.698287740253748,75.0
0.32,8.1688,0.0568,-0.0005,119.2104883528308,145.125811907794,362.5712732882769,117.25802669291616,117.8281987774632,68.58216941419828,140.33886334969617,1.700511828156488,75.0
0.34,8.3342,0.0592,-0.0003,121.00383729665202,147.30901931766334,367.559179755452,120.22040483147588,121.887505295429,70.19013340293353,143.29800239790652,1.6995647000190994,75.0
0.36,8.4996,0.059,0.0,121.96298408196034,148.47667627369086,372.432457074656,122.19196236001972,123.2589206563706,71.49637411473654,145.342490734708,1.6866424927289796,75.0
0.38,8.7157,0.0551,-0.0012,121.73598247462368,148.20032649084624,378.0313375928876,122.78991781937243,120.6287793316152,72.42971443037513,146.06728266485035,1.6528429207549609,75.0
0.4,8.9232,0.0512,-0.0005,121.3478403984318,147.7278057024387,383.3913115616178,123.20163841500204,117.78190327220014,73.27146545519572,146.59524403249063,1.6190112718241063,75.0
0.42,8.9511,0.0492,-0.0004,121.38903555058263,147.77795632244846,385.708053151453,123.95474577404204,117.0162759688323,74.06012354085863,147.65262578748587,1.6067281386854884,75.0
0.44,8.7172,0.053,-0.0007,123.2661234395908,150.0631067960236,383.5867435096162,126.60070722141432,122.8923647653641,75.20156067828755,150.82312517898424,1.64242722065951,75.0
0.46,8.3589,0.0565,-0.001,124.80278541663274,151.9338257245964,379.1482092848465,128.81837083540196,128.63511470037415,76.0806117559578,153.75444805676537,1.6852288437387106,75.0
0.48,8.1928,0.0572,-0.0008,125.52501436991044,152.81306097206487,377.84231174835446,130.19689494002057,131.04935043084572,76.84241691956525,155.64482002671656,1.7008547177764086,75.0
0.5,8.0266,0.0545,-0.0007,125.10983142717431,152.30762086786442,376.4145350342239,130.16031687922603,129.59434581263866,77.18003075459676,156.25151819514704,1.7003301665085828,82.0
0.52,7.8605,0.0578,-0.0007,126.60581981534712,154.1288241230313,374.87238035432256,132.47873285942038,134.9220698999528,78.1720656179408,158.99576316190905,1.7290641758092633,82.0
0.54,7.9011,0.0718,-0.0015,131.32419396301034,159.87293178105608,377.01076682386247,139.0920027790362,151.76902783543204,80.49124140979067,165.11800865450246,1.7866765385131025,82.0
0.56,8.0652,0.0697,-0.0011,131.5629325077104,160.1635700093866,381.356758474975,139.96503974376833,150.59586985850743,81.34952013616645,166.02769534579346,1.7656007193465373,82.0
0.58,8.3547,0.0686,-0.0017,132.18094154844954,160.91592884159076,387.8699494206502,141.38242988818843,150.23535268409222,82.45628244108309,167.20584739604627,1.7394979785804816,82.0
0.6,8.8881,0.0704,0.0019,133.84192958407476,162.9380012327867,398.5109256259755,144.2843760484814,152.6574477982985,84.1629379863339,169.29247471359068,1.708812853933089,82.0
0.62,9.0996,0.0755,0.002,136.04935075944925,165.6252965767208,403.4149261036054,147.75460847845912,159.20801233252095,85.71789969096146,172.29184495982108,1.7144469774730149,82.0
0.64,9.3026,0.0852,-0.0001,139.37694593485188,169.67628200764577,408.0950070951061,152.71887054179933,170.6176017525394,87.62769100263937,176.4607449484142,1.7362990352026455,82.0
0.66,9.4746,0.0896,-0.001,141.2014297730024,171.89739276713334,412.2086539960736,155.7268194266505,176.3351697626339,88.98511564310847,179.0321235145287,1.740051262412733,82.0
0.68,9.4544,0.0856,-0.0008,140.6970312596429,171.28334240304352,413.0931715885956,155.55397721720306,173.4822785329942,89.35974386374971,179.31878646574134,1.7278058591759682,82.0
0.7,9.215,0.0827,-0.0016,140.19457048653925,170.67165102709126,410.2354430358629,155.26946801293764,172.0644672038761,89.4942977055039,179.79704150056318,1.7334484545280768,82.0
