Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
0.02,1.327,0.0037,0.0277,52.59428593056696,64.02782635025544,137.83933813617406,31.15817401140589,22.932317523925025,19.469657772910708,48.138861324624216,2.2166345887248746,145.73
0.04,2.558,0.0182,0.0007,71.2784631989647,86.77378128569616,189.39755895487,49.20684749772854,45.01794515535224,29.615161381740705,70.91019467065364,2.122492318895346,145.73
0.06,2.558,0.0182,0.001,74.95654274332497,91.25144333969996,197.15659226834825,54.75480174156519,50.09460355102219,33.148774217233296,78.57054510451852,2.122555982521407,145.73
0.08,2.981,0.0205,0.0028,80.22373490246478,97.66367727256583,215.07339885152896,61.17740103238236,56.077109428206974,37.07323929492436,85.91713818536472,2.0578088945155417,145.73
0.1,3.42,0.0248,0.0021,85.57872914049172,104.18280069277252,231.7190275910769,67.8026579464119,63.66475438332757,40.8749346935138,93.28037151169228,2.019158098053756,145.73
0.12,3.549,0.0323,-0.0011,90.47943235346852,110.14887416943996,239.28336255922957,74.40308832193735,74.6397582075142,44.18850235993793,101.12527670339765,2.0605936967588674,145.73
0.14,3.337,0.0441,0.0001,94.69516767371827,115.281073689744,237.3193188090216,81.00066294431247,90.2579774791491,46.91299000202337,109.44098697272256,2.1784581653223314,145.73
0.16,3.109,0.05,0.0035,96.65180330577871,117.66306489399147,234.0829032192773,85.07509871608262,100.02208229230426,48.69844260393655,115.004174492264,2.2556634276032725,145.73
0.18,3.319,0.0823,0.0043,104.80837414400092,127.59280330574023,242.8192326514164,96.8620796949873,132.44081432734492,52.9403502327058,126.47396424300176,2.358302567079182,145.73
0.2,3.198,0.0823,0.0043,105.56641220020356,128.5156322437261,241.90982150512383,99.24146616896898,136.7488404393872,54.2231628247738,129.85492432749044,2.381187792818928,145.73
0.22,3.018,0.0914,0.0128,107.09550800412994,130.3771401789408,238.9112552337264,103.20325860023188,149.22842868323943,55.69926090968461,134.7924668481564,2.4479453987071342,145.73
0.24,2.914,0.0914,0.0128,107.6290888531748,131.02671686473454,237.77432357499285,105.21714304982687,153.2583632170282,56.77557970751989,137.75692110816098,2.4695679847721665,145.73
0.26,2.883,0.093,0.0064,108.71209794593943,132.34516271679587,238.6492136089715,107.70254674105104,158.20049733849496,58.04731378261197,140.88139589869076,2.4817372110175904,145.73
0.28,2.658,0.093,0.0064,108.20409584676244,131.72672537866734,233.0622158044152,108.84163929708946,162.60612069118403,58.56629585891015,143.46145377749238,2.531784470531453,145.73
0.3,2.226,0.0828,0.0063,104.4714670605767,127.1826555520064,219.29404933414108,106.26956927203258,158.24140559788717,57.63650963252709,143.6107872111195,2.606048449303019,145.73
