Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs
1.52,0.3671,0.0004,0.0021,65.08877489995466,79.23850857385784,129.3819586035332,63.607261219429255,42.38888436057745,44.84048187961326,106.81036187812455,2.7149595667291684,617.0
1.53,0.2783,0.0009,0.0003,62.59622303706494,76.20409761033993,116.43024844974234,62.93763010886424,46.35877820373474,46.171509229970034,118.63903659545856,2.9311553959797814,617.0
1.54,0.0581,0.0018,-0.0005,46.25783447460017,56.31388544733935,63.995833285840966,51.23851620169847,57.6659089738481,39.100072654605526,128.54134114036287,4.145966972990385,617.0
1.55,0.0311,0.0036,-0.0009,43.744766147591214,53.2544979188067,50.362346422612944,47.73148231095889,82.70111634698557,37.91932856268543,140.2424296103317,5.115957107400075,617.0
1.95,0.0272,0.0001,0.0067,47.30241309509709,57.58554637663994,49.91720637302528,24.4816872392538,26.413321719016587,29.44593622547264,93.18678358426855,5.599735334139206,617.0
2.51,0.2435,0.0003,0.0001,63.40844407170338,77.19288843511715,116.18942436018438,64.71452292168605,43.62280560122451,47.44429884054724,116.45632001228957,2.945090469574074,151.0
2.52,0.2783,0.001,0.0001,67.4613645414432,82.12687857219173,122.31997301015896,71.22143663581161,53.56392698002297,53.5077975300531,136.4594102307945,2.9733314187418047,151.0
2.53,0.2976,0.0014,0.0001,69.3581693678905,84.43603227395366,125.54246549623934,74.16432171466639,58.09868950205792,55.61822136960402,142.77454196000042,2.975792413614822,151.0
2.54,0.3131,0.0014,0.0001,70.11895905917,85.36221102855478,128.0509748803677,74.88357906700139,58.21908812760408,56.087823174790906,142.97081242867986,2.9445237728715323,151.0
2.55,0.3092,0.0013,0.0,69.76420213252138,84.9303330308956,127.48594675622871,74.31825453105293,57.2309517157897,55.7041789427898,141.72772928264953,2.942637531038109,151.0
2.56,0.2744,0.0012,0.0,67.90276493716523,82.66423557567941,121.84896308483576,72.3520549514491,56.023055117833245,54.45125428724723,140.27557933683494,3.006674896441134,151.0
2.57,0.2744,0.0011,0.0,67.70790367281069,82.42701316689997,121.89600164579711,71.89662854463619,54.9497674078231,54.118049503532085,138.83466832137367,2.995627029768886,151.0
2.58,0.2628,0.0011,0.0,67.15105841307796,81.74911458983404,119.94733164062582,71.40303957977883,54.92331209663833,53.8405820338788,138.92673133374004,3.023086188043399,151.0
2.59,0.2455,0.001,0.0,66.01617238037932,80.36751420220091,116.91216437274254,70.03917638543109,53.65777621857693,52.95202497470438,137.28117155941908,3.0543173240645656,151.0
2.6,0.2281,0.001,0.0,65.06935297370515,79.21486448972801,113.71809419674608,69.15883408469392,53.57674208461281,52.45059930279212,137.34034675393474,3.101952000228095,151.0
2.61,0.2281,0.001,0.0,65.10795805608694,79.26186198132325,113.76131970415612,69.21741141591471,53.627157432913926,52.50660340147505,137.47379792191808,3.102350337973078,151.0
2.62,0.2165,0.001,0.0001,64.45830448440756,78.47097937232226,111.56158015409196,68.61219656428644,53.59463452486992,52.16888079612291,137.5537297053963,3.136827604380302,151.0
2.63,0.2088,0.0008,0.0002,63.49229519026421,77.29496805771295,110.07437040969224,66.97709189155103,50.90323159096232,50.9991785821268,133.71381003360804,3.1323415748319308,151.0
2.64,0.2088,0.0004,0.0005,62.20697746397476,75.73023343440406,110.12721443279304,64.06162283405088,44.8295845933349,48.19876219400954,122.309264180112,3.0609394122607707,151.0
2.65,0.176,0.0002,0.0015,59.20434643787561,72.07485653306595,103.25211616468452,59.84893759818866,40.28522329058593,44.44464992563595,111.73562296854274,3.1188810563568152,151.0
2.66,0.1692,0.0002,0.0013,58.73865879962231,71.50793245171413,101.7413692427109,59.31358489134279,40.046024464064665,44.239484660011634,111.80954279033725,3.1438184342773754,151.0
2.67,0.1658,0.0002,0.0011,58.51782378025242,71.23908981943774,100.98532120391876,59.05753074933279,39.93988806000512,44.15639555150034,111.89892889914708,3.157169284150288,151.0
2.68,0.1651,0.0002,0.0011,58.50122905806949,71.21888754895416,100.8597667409976,59.03866980744214,39.94330944275582,44.17538711110121,112.00130580720852,3.16036239987234,151.0
2.69,0.165,0.0002,0.0011,58.52974096604036,71.25359769778827,100.8736422866662,59.07242137366781,39.97080594452608,44.217291277196246,112.10638871866732,3.161278924690908,151.0
2.7,0.1656,0.0002,0.0011,58.61089660153142,71.35239586273391,101.05054477366996,59.16797902513026,40.02652966750661,44.28606844870552,112.21469506496206,3.159523899716417,151.0
2.71,0.1663,0.0002,0.0011,58.69936203220663,71.46009290877329,101.25034654070453,59.2721925586638,40.08621463907671,44.35854162302105,112.3232052785436,3.157396608531428,151.0
2.72,0.1856,0.0002,0.0011,60.133747313329245,73.20630107709647,105.62073145584988,60.94282324143411,40.884989926419706,45.11164831878986,112.51931110693778,3.090149072275377,151.0
2.73,0.1856,0.0037,0.0011,66.89259366903202,81.43446185795204,105.65911077259146,77.61014203074502,80.75197887747606,57.53167387455126,164.5745234611675,3.471252188254099,151.0
2.74,0.2204,0.0047,0.0013,70.21066794009914,85.4738566227294,112.86864318387616,82.32756350567335,87.31336886109246,60.21699381941623,170.14654514691534,3.396254402625901,151.0
2.75,0.2397,0.0056,0.0013,72.17898092835819,87.87006373887084,116.58464186123722,85.42848261091885,92.85914850983596,61.90477009570789,174.33513159725678,3.37425990166389,151.0
2.76,0.2706,0.0057,0.0015,74.10743211793152,90.21774344791665,122.15667554573773,87.25619252028484,92.82535243795093,63.15145526816261,175.054270540711,3.2938831002271822,151.0
2.77,0.3285,0.0056,0.0015,77.04475884221186,93.793619460084,131.58586260304284,89.61410424743772,91.2037855882066,64.90944546706154,175.06282896418313,3.159135534147926,151.0
2.78,0.3633,0.0056,0.0015,78.6651514704131,95.76627135528553,136.7902876972529,90.9988480522027,90.7696314414516,65.92347617034214,175.35311946997763,3.092733483340295,151.0
2.79,0.3324,0.0056,0.0015,77.31069188808156,94.11736403766452,132.274113160306,89.92336483032345,91.31652716948166,65.15002458550076,175.39707793146908,3.151854973967251,151.0
2.8,0.3324,0.0056,0.0016,77.3524266900934,94.1681716227224,132.32386024103087,90.0020619412092,91.4034862863228,65.21485727392488,175.55591728109792,3.152108924444074,151.0
2.81,0.2609,0.0056,0.0016,73.68574100229,89.70438035061392,120.68452084294248,86.9530794879214,92.87276567572168,63.04201029673875,175.39968377196706,3.317233264506477,151.0
2.82,0.1895,0.0055,0.0016,69.02365319138713,84.02879518951477,106.86381193044711,82.70090253312749,94.43496326314512,60.17455748363938,174.7327200674134,3.544080971986498,151.0
2.83,0.1624,0.005,0.0017,66.61431880341253,81.0956924563283,100.7960945922339,79.69138635575614,92.17791589928244,58.44580571196713,172.53855667569167,3.641931916067869,151.0
2.84,0.147,0.0043,0.0019,64.84067004774354,78.93646788420953,97.08318279552266,76.83144854166322,87.73083202897062,56.952382872365895,169.2147992084642,3.6891406092250816,151.0
2.85,0.1315,0.0043,0.0018,63.50883845513262,77.31510768450929,93.07510575830231,75.40463099630047,88.61987337854598,56.10064885709906,169.22575282220348,3.782391649291011,151.0
2.86,0.1311,0.0039,0.0017,63.19029254893372,76.92731266826713,92.99424128001036,74.41623360602158,85.46022237851994,55.67762866563903,167.23571088730952,3.764990524766866,151.0
2.87,0.1313,0.0025,0.0017,61.85291165977781,75.29919680320778,93.08043452412004,70.31382444459398,72.6936325082506,53.72397416406001,157.9833196917833,3.673542841096,151.0
2.88,0.1314,0.0016,0.0017,60.62136070688428,73.7999173822939,93.13950915072652,66.75698894538529,62.704870037641726,51.82611158379526,149.21045622208675,3.590538607007357,151.0
2.89,0.1317,0.0012,0.0017,59.929427848107046,72.95756433682597,93.25247879361052,64.78621616472813,57.49077588781977,50.66870659338818,143.86177232462646,3.5404658122909445,151.0
2.9,0.1354,0.0012,0.0017,60.27599995949596,73.3794782115603,94.2745292002126,65.19365090520346,57.51697265253744,50.92014099423223,144.01707595050613,3.518870900891109,151.0
2.91,0.1624,0.0014,0.0017,62.83843066431424,76.49895906959995,101.0746518799538,68.67855786547732,60.05818739499448,52.99477937893761,147.25825941919842,3.403283980656858,151.0
2.92,0.1779,0.0015,0.0016,64.18824541258508,78.14221180662531,104.6807245026648,70.4024952792774,61.25602897204866,54.05491225809322,148.81433998148052,3.347511376114972,151.0
2.93,0.1972,0.0018,0.0016,66.077613426917,80.44231199798591,108.91137446405313,73.15836926001064,64.59963146273058,55.75210051759717,152.63179094559158,3.303638412042727,151.0
2.94,0.2088,0.0028,0.0015,68.32135198101788,83.1738198029783,111.34560441529308,77.70378988498736,74.27072566308043,58.36784898290599,161.8632215004867,3.341754042958387,151.0
2.95,0.2319,0.0045,0.0016,71.59915760719252,87.16419186962568,115.93590488032493,83.89501356985642,87.33532841642248,61.69476153252383,172.4430032125471,3.360177412802865,151.0
2.96,0.2783,0.0065,0.0016,75.92032925081745,92.42474865316908,124.33299589455004,90.65395471989792,99.25177610715777,65.36099110119525,181.28617776130065,3.309796593214449,151.0
2.97,0.2783,0.0065,0.0016,75.95977094943193,92.47276463409104,124.37451708661754,90.7269828754722,99.34304560788952,65.4223027158356,181.44093331024365,3.3101637634681063,151.0
2.98,0.3826,0.0102,0.0017,83.3998731694674,101.5302803802212,140.48803477493658,101.2251091012334,116.30916058571768,71.16706144001901,193.0042201862529,3.193927354468242,151.0
2.99,0.4598,0.0129,0.0016,87.98846914682439,107.116397222221,150.74599939614353,107.50514745408648,126.57042043619909,74.58359115679494,199.42712976070305,3.126752618239085,151.0
3.0,0.568,0.015,0.0015,92.82582181040982,113.0053482909337,163.46419580521848,113.14421137823628,132.82084623974447,77.92902930969537,203.86631563169567,3.024552914103298,133.0
3.01,0.6645,0.0173,0.0017,96.80944435411888,117.85497573544906,173.61815670432725,118.08650634198204,139.60921879995917,80.73398938624236,208.09878046392524,2.9577546668010357,133.0
3.02,0.7727,0.0184,0.0009,100.2031366796089,121.98642726213258,183.9589483603203,121.60322137314628,141.78389718185912,83.0067105804124,210.1837371604221,2.876389279949389,133.0
3.03,0.8499,0.0195,0.0009,102.55733070192645,124.8524025936496,190.8350131396197,124.2817206346558,144.44065074117694,84.63708822475567,212.1028781877726,2.8301048257192583,133.0
3.04,0.8499,0.0195,0.0009,102.6032858187759,124.9083479532924,190.89727266210576,124.3979008751253,144.58142158871368,84.71464971148939,212.2797627002324,2.830227169948566,133.0
3.05,0.9195,0.0216,0.0009,105.04845661805558,127.88507762198071,196.78711028146785,127.7617111112417,150.42959438366762,86.48967981031934,215.42538870500957,2.805692485932181,133.0
3.06,0.9774,0.0257,0.0012,107.84350870970329,131.28774973355183,201.50048731911036,132.47543385918576,162.0209152281251,88.60194282315518,220.63028074722192,2.810969894589603,133.0
3.07,0.9929,0.0378,0.0023,111.8040802519238,136.10931508929855,202.7967344402864,141.7240146482297,194.3173173343285,91.7758687697755,232.1971041699788,2.9029539530773087,133.0
3.08,1.0238,0.0371,0.0061,112.3539009941427,136.77866207982592,205.30510747860205,141.9321247363849,192.18669496133643,92.12212231832824,231.8767938982596,2.8779918873088945,133.0
3.09,1.0585,0.0364,0.008,112.94640158614668,137.4999671483525,208.0267635662084,142.17168723926378,190.014239731332,92.50243802757988,231.55019067515175,2.8515176864008684,133.0
3.1,1.128,0.0348,0.0086,113.92299176323584,138.68885953785232,213.21138070741148,142.29158168354792,185.04104003616408,93.08934220978423,230.49773015657448,2.799115587806442,133.0
3.11,1.128,0.0315,0.0086,112.98879073575112,137.55157133047965,213.2793720450289,140.05992659468558,176.6709609955582,92.40543109608684,227.71707313915945,2.7727427838418657,133.0
3.12,1.2207,0.0278,0.0104,113.45713408366922,138.12172844968427,219.8961406083505,138.63882177971638,165.68722259048812,92.58064587044804,224.3611189847875,2.690308651736426,133.0
3.13,1.2903,0.0261,0.0112,114.01316251822108,138.79863263087785,224.67744194353256,138.27878810952103,160.37220046015537,92.91798246531278,222.7998273294514,2.6394007374509827,133.0
3.14,1.4506,0.0256,0.0146,116.2348745800453,141.50332557570732,235.0539475184635,139.9438885247033,157.5615113737373,94.43022994421256,222.6125295882872,2.561125784771024,133.0
3.15,1.6109,0.0251,0.0088,118.1468843004453,143.8309895831508,244.65179072531825,141.397558968655,154.9899708583453,95.79414192375332,222.39356505895933,2.491501651213579,133.0
3.16,2.055,0.0246,0.006,122.68312575900718,149.35337048922614,268.53351582779715,145.2845803904177,150.79947303186432,99.13416407130386,222.3908725249501,2.3361856576712654,133.0
3.17,2.0937,0.0242,0.0053,122.8932304710465,149.60915013866529,270.5311718630057,145.3812779966412,149.65759682541986,99.35292432269458,222.12554852645675,2.320812887476888,133.0
3.18,1.7306,0.0236,0.005,119.02196399212605,144.8963039904143,251.63197204927516,141.65086157574692,150.41171521059675,96.54828935037408,221.2661772422896,2.432346424925673,133.0
3.19,0.8731,0.0233,0.0052,105.32085500499886,128.21669304956384,193.8620050979028,130.20705297225683,158.46948775163358,87.4732753686267,219.95758435229905,2.858809555960889,133.0
3.2,0.8731,0.0233,0.0054,105.36668799906154,128.27248973798797,193.92530479695796,130.32365435715457,158.6162570531748,87.5494198849513,220.1318295898641,2.8589029757016884,133.0
3.21,0.7688,0.0233,0.0057,102.8589376586774,125.21957628012902,184.7998427605285,128.41928980839631,160.5440644173691,86.0347476911347,220.0983654578161,2.9405623923112056,133.0
3.22,0.6916,0.0233,0.0122,100.82368374675734,122.74187586561764,177.66455730682893,126.89271975446826,162.1889449709628,84.80694415348268,220.09921193627005,3.007948441937703,133.0
