File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs
SDMT_92537_raw_result_layers_stats.csv,1,0.03,1.02,0.525,40,1.0,0.99,1.9815522340137173,0.0276347256958094,0.0397264426459916,95.65151542452946,116.44532312551397,216.7529546082357,95.76276147229088,108.82641757505375,56.5852273806047,134.95903421246575,2.378982293496463,1.0
SDMT_92537_raw_result_layers_stats.csv,2,1.03,2.13,1.58,114,1.5,1.1,2.365120097733559,0.010570779867626,0.0119584536653556,107.34573229134725,130.6817610503358,263.89148062617096,117.43226034576372,100.43545473731352,77.32143277753795,166.4838563014789,2.093438813577286,1.5
SDMT_92537_raw_result_layers_stats.csv,3,2.14,3.89,3.015,151,3.0,1.75,2.909236821023794,0.0142055065543646,0.0094871422923996,123.07647649723602,149.83223225750476,304.75697599548454,141.95394832046503,122.41957806709178,97.88991311587988,204.3944959382398,1.995648093341736,3.0
SDMT_92537_raw_result_layers_stats.csv,4,3.9,5.19,4.545,186,4.5,1.2900000000000005,9.154781325023622,0.0161884140267282,0.0144153884016093,154.72210806873218,188.35734895323893,492.3716241520378,168.96765250157594,120.87879769607204,131.231901161488,233.26615606314888,1.430308227797073,4.5
SDMT_92537_raw_result_layers_stats.csv,5,5.2,6.55,5.875,162,6.0,1.3499999999999996,7.036942474107222,0.0102100564086752,0.0308138037552185,154.07329396155518,187.56748830102376,456.89846928070426,160.81125785185756,112.43763253547544,130.64836892167276,234.0543596694336,1.548811278681411,6.0
SDMT_92537_raw_result_layers_stats.csv,6,6.56,8.63,7.595000000000001,174,7.5,2.070000000000001,10.761409325038295,0.0199677587846023,0.0478469209544941,175.29992250271624,213.40860130765444,551.184751706848,183.76408438908695,132.6594386572546,157.66728971728713,273.31698046306474,1.4440367514677162,7.5
SDMT_92537_raw_result_layers_stats.csv,7,8.64,10.03,9.335,200,9.5,1.3899999999999988,15.436132421505524,0.0360535206680864,0.065913050994773,196.9800665627133,239.80182016330303,645.8059693657461,209.67039233631775,159.49926422249834,184.83000373441183,311.9564151129714,1.3718893817736326,9.5
SDMT_92537_raw_result_layers_stats.csv,8,10.04,11.03,10.535,213,10.5,0.9900000000000002,13.941063359690922,0.0320599725158283,0.0759612832355251,199.30341210439545,242.63024082274256,628.7289852406999,206.8940009723516,156.32594194267287,186.56854460937868,316.5833124076496,1.4302965279799469,10.5
SDMT_92537_raw_result_layers_stats.csv,9,11.04,12.09,11.565,171,11.5,1.0500000000000007,5.716356952453818,0.0535139352441945,0.0425319050053478,199.03493130828411,242.30339463617165,452.0017901428408,197.20210562928963,198.2605930998348,175.71869251783667,344.1917837462664,2.0772889336449785,11.5
SDMT_92537_raw_result_layers_stats.csv,10,12.1,13.18,12.64,150,12.5,1.08,3.7862373160422593,0.0444044161939432,0.0866054130337814,187.34214185573052,228.06869443306337,389.9708083850885,181.55009594281543,188.15133383242176,167.13383642231184,342.5404338078197,2.2966787452390616,12.5
