File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs
SCPT_61758_Raw01_result_layers_stats.csv,1,1.56,2.54,2.05,95.0,2.0,0.98,5.600097597725717,0.0680194783345694,0.0029594280953969,148.29751601106486,180.53610644825275,376.9133115270474,180.4988927755455,208.49600011428183,110.1832556921956,228.6143633827732,1.978985522646787,2.0
SCPT_61758_Raw01_result_layers_stats.csv,2,2.56,3.54,3.05,100.0,3.0,0.98,4.179017867716224,0.0995738745101699,0.0098389167933562,157.64729909198576,191.91845106850445,350.4282717831378,198.50603417791152,277.6701985478778,121.94956711812132,265.4230190458851,2.272223488687388,3.0
SCPT_61758_Raw01_result_layers_stats.csv,3,3.56,5.02,4.29,134.0,4.5,1.4599999999999995,4.466438205439751,0.0311625673311005,,148.0114279873558,180.1878253759113,371.5596229375926,166.42249156624084,157.14267604441608,122.91444004304118,248.8878927767968,1.9405643679191635,4.5
SCPT_61758_Raw01_result_layers_stats.csv,4,5.04,6.02,5.529999999999999,113.0,5.5,0.9799999999999996,10.23102866864463,0.0649606847848398,0.0133192502051446,185.62710324424896,225.9808213408251,523.6862874727088,206.3139737664191,200.8679151416164,158.12806223929394,294.0608295786913,1.6806501743874669,5.5
SCPT_61758_Raw01_result_layers_stats.csv,5,6.04,7.02,6.529999999999999,132.0,6.5,0.9799999999999996,5.537154122199661,0.039283974198695,0.0132559985948668,169.56292188620867,206.4244266440802,421.1854671860581,181.2485673174336,172.25989706345237,145.41148281005795,286.0049851944977,1.9412284532822697,6.5
SCPT_61758_Raw01_result_layers_stats.csv,6,7.04,10.42,8.73,149.0,8.5,3.38,11.47724554149314,0.0726105548275906,0.0385584802127619,208.6181557201091,253.9699287027416,572.7232938646783,220.8848817475192,213.26169467373427,183.96175084629627,334.739285060532,1.7132302351543212,8.5
SCPT_61758_Raw01_result_layers_stats.csv,7,10.44,11.5,10.969999999999999,178.5,11.0,1.0600000000000005,14.14054066159176,0.0854470338793333,0.0699988200747033,227.74074296968564,277.2496001370087,634.9384413092815,237.04787546407215,227.82623272108808,205.0899808413973,363.347100301632,1.6714500705086297,11.0
SCPT_61758_Raw01_result_layers_stats.csv,8,11.52,12.56,12.04,159.0,12.0,1.040000000000001,12.38265158648178,0.0867834740633341,0.080894789561088,231.13356110775015,281.3799874355223,609.2878193492846,235.3453178378685,232.22720230292865,206.75138388894823,372.3971924586818,1.7771228646954207,12.0
SCPT_61758_Raw01_result_layers_stats.csv,9,12.58,13.66,13.120000000000001,225.0,13.0,1.08,3.207592321153278,0.0281012850828747,0.1630058368698876,180.6299765581056,219.8973627663889,371.08552351243446,167.3677366925572,158.16275749349666,158.74575952669542,325.4205365539507,2.3830619421749804,13.0
SCPT_61758_Raw01_result_layers_stats.csv,10,13.68,15.0,14.34,315.0,14.5,1.3200000000000005,25.600880581255797,0.1826868106244223,0.0682836504857671,279.3599473182404,340.0903706482921,817.6967958434452,297.4455298326089,318.87875908867926,256.3332503978749,431.0917567037276,1.562468020820516,14.5
SCPT_61758_Raw01_result_layers_stats.csv,11,15.02,16.0,15.51,262.0,15.0,0.9800000000000004,21.39042022027609,0.1764585914623958,0.0500418261533952,281.08784330461134,342.1938961969186,769.3982556201713,289.7082079286704,315.6382567885079,254.57158548203213,437.19249550111016,1.682806951131994,15.0
