File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs
SDMT_92525_raw_result_layers_stats.csv,1,0.03,1.04,0.535,106,1.0,1.01,2.277876700096592,0.0412803304716748,0.001557080664225,101.41692177365536,123.46407868097177,228.7447463556802,81.84537921554289,97.6026041646316,59.98665554966114,142.98229202853813,2.385488053081591,1.0
SDMT_92525_raw_result_layers_stats.csv,2,1.05,2.41,1.73,142,1.5,1.36,3.389907913049038,0.0309117007319703,0.0053766950759492,123.81756589767772,150.73442804934683,305.4561527521749,118.00027458310376,119.10440113859175,91.13952184742838,196.06846999877888,2.069852629710943,1.5
SDMT_92525_raw_result_layers_stats.csv,3,2.42,3.41,2.915,142,3.0,0.9900000000000002,2.1682098461098938,0.0250789436345985,0.0109678893177893,121.96873838877018,148.48368151676374,271.8592770791494,122.96863279468174,127.79245298582828,97.70827214271944,218.25646037297363,2.293720958416153,3.0
SDMT_92525_raw_result_layers_stats.csv,4,3.42,4.49,3.955,145,4.0,1.0700000000000005,6.045253179037953,0.0504670314488068,0.0015088443041892,155.6632439728842,189.5030796191633,414.4081776110591,167.95003285191137,174.11000559212894,130.71356875448814,260.2963081052247,1.857801825551788,4.0
SDMT_92525_raw_result_layers_stats.csv,5,4.5,5.67,5.085,175,5.0,1.17,5.068624858008728,0.0559500112303276,0.0036623946824166,159.59291690573409,194.28702927654572,397.2479279240301,177.71336074860372,196.93420394775893,137.8689060519269,280.8238960645329,2.00351504243392,5.0
SDMT_92525_raw_result_layers_stats.csv,6,5.68,7.05,6.365,240,6.5,1.37,12.846138358091917,0.1096076660172743,0.0033487455994467,203.3950917442293,247.6114160364532,579.3580132346481,226.93381058714823,253.0425600162378,177.42161730716307,326.6547914427995,1.698569360423284,6.5
SDMT_92525_raw_result_layers_stats.csv,7,7.06,9.06,8.06,225,8.0,2.000000000000001,14.16569791808775,0.0682093274226001,0.002881467807869,201.84934622390247,245.72963888127245,615.6428567254252,216.22736396895465,199.968921722449,184.69364439898956,326.2085370147297,1.5609629314942923,8.0
SDMT_92525_raw_result_layers_stats.csv,8,9.07,10.09,9.58,206,9.5,1.0199999999999996,7.386742754672181,0.0679358239153857,0.0092654370312546,197.7499236714084,240.73903751301964,488.4893211526442,207.43890501696663,219.67850156752743,176.48210315655032,339.1498804175689,1.9736516430714224,9.5
SDMT_92525_raw_result_layers_stats.csv,9,10.1,11.24,10.67,190,10.5,1.1400000000000006,2.6950842573759077,0.0435888299520759,0.0050779011435341,168.47335171332608,205.09799339013617,335.84449412625446,171.8315018255559,196.9447555760903,151.58618008782008,326.5405670168727,2.5240232139689467,10.5
SDMT_92525_raw_result_layers_stats.csv,10,11.25,12.24,11.745000000000001,207,11.5,0.9900000000000002,7.566424273605325,0.0892138603846202,,214.8890821666968,261.6041000290218,502.8529542022643,219.438004838226,245.45699559168955,191.71081859959605,370.0491072568676,2.0780799699400965,11.5
SDMT_92525_raw_result_layers_stats.csv,11,12.25,13.49,12.870000000000001,193,13.0,1.2400000000000002,5.2641354109209,0.0727385726352375,,204.26019424145736,248.6645842939482,441.7610434645745,203.6087476757581,230.3575112843837,183.4977508454266,367.796128532176,2.2704058189818475,13.0
SDMT_92525_raw_result_layers_stats.csv,12,13.5,14.49,13.995000000000001,178,14.0,0.9900000000000002,3.115042883898291,0.0372843096518025,,182.60086422778252,222.2967042773008,364.43510001329247,172.11051048641215,179.68438337446298,164.76618466619564,343.09749405898685,2.4928944982896537,14.0
SDMT_92525_raw_result_layers_stats.csv,13,14.5,15.66,15.08,202,15.0,1.16,4.584512332875755,0.0621726646101037,0.003727082067123,205.76173942643135,250.49255234522067,425.75099739032186,195.5080519589726,214.45392669355388,185.5573117895877,374.7392879325508,2.376075328905769,15.0
SDMT_92525_raw_result_layers_stats.csv,14,15.67,17.28,16.475,327,16.5,1.6100000000000012,17.02964253995184,0.1109690838421043,0.0058135498612183,257.85455915500387,313.9098981017439,709.125025460665,258.3300154781099,256.47944215722714,241.0415878040784,417.21457510548026,1.7010557562223243,16.5
SDMT_92525_raw_result_layers_stats.csv,15,17.29,19.25,18.27,416,18.5,1.9600000000000009,15.28955024954395,0.08919347126356,0.0018021739422486,255.4237493377803,310.9506513677323,687.507617019358,247.90130757992827,233.81386376074863,239.85737893194792,415.9433192426572,1.7390585501503637,18.5
SDMT_92525_raw_result_layers_stats.csv,16,19.26,21.0,20.130000000000003,295,20.0,1.7399999999999984,16.39666806389165,0.0810742009563974,,258.2782758279964,314.42572709495204,712.7878281237228,250.0100264775325,227.84873571353768,246.950791183948,421.25158792563326,1.6854133158402451,20.0
