File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs
SDMT_156437_raw_result_layers_stats.csv,1,1.53,3.07,2.3,165,2.5,1.5399999999999998,0.201391229706053,0.0003582573348864,0.0003868672840535,60.81790011579732,74.0391827496664,106.86664080408292,60.77025454480829,45.145820926388346,45.47694585346992,115.82921357894662,3.101186862494288,2.5
SDMT_156437_raw_result_layers_stats.csv,2,3.08,4.7,3.89,185,4.0,1.62,5.175770111557649,0.013452496963907,0.0040502135097065,133.6807943614373,162.74183661392374,389.7657895469325,143.19887415178087,108.98606184050884,113.87587657825075,217.78610906289296,1.6606604786744474,4.0
SDMT_156437_raw_result_layers_stats.csv,3,4.71,5.7,5.205,349,5.0,0.9900000000000002,1.0533241627222476,0.005473426583424,0.0386688463128899,105.00899700570024,127.8370398330263,219.32904475396992,109.79173025339756,91.5801398047619,91.2685311205169,206.4359971924321,2.4467507998918867,5.0
SDMT_156437_raw_result_layers_stats.csv,4,5.71,7.1,6.404999999999999,261,6.5,1.3899999999999997,1.912885159114515,0.0128910899368609,0.0312489718778535,126.75149253178192,154.30616482129966,280.14193538110817,134.45473257050864,120.68421992942233,113.11134966057357,244.2371585011289,2.2484556074301363,6.5
SDMT_156437_raw_result_layers_stats.csv,5,7.11,8.36,7.734999999999999,198,7.5,1.2499999999999991,2.986218190288454,0.0117764977335402,0.0452065553246562,141.1861372906872,171.87877583214132,339.02230119476576,142.82340238782083,117.1544153534468,126.17923456710828,254.077669760127,2.0128893019794325,7.5
SDMT_156437_raw_result_layers_stats.csv,6,8.37,10.73,9.55,156,9.5,2.360000000000001,5.78434561917951,0.0174601659637061,0.0488156689039285,166.34496694479094,202.50691628061492,444.9130055236309,163.76497059057507,127.91072735549947,151.98549059820118,283.3507152120939,1.7660240167512748,9.5
SDMT_156437_raw_result_layers_stats.csv,7,10.74,12.02,11.379999999999999,201,11.5,1.2799999999999994,9.563398314614044,0.0320159752678436,0.0308896361074098,193.05894129413883,235.02827635808197,548.5470194409762,192.06218062224048,157.02362483118063,180.5154066100077,321.8541194895274,1.637263357447489,11.5
SDMT_156437_raw_result_layers_stats.csv,8,12.03,13.51,12.77,202,13.0,1.4800000000000004,4.156372056151761,0.0351894614276055,0.0675185381472449,182.71381617597265,222.43421099683653,404.1942800751663,176.62536582273097,171.2529304070666,166.61629073673677,333.40782670034184,2.174901473886106,13.0
SDMT_156437_raw_result_layers_stats.csv,9,13.52,14.74,14.129999999999999,50,14.0,1.2200000000000006,9.793138698465258,0.0467074246009143,0.0864030174259708,211.98498029624045,258.0686716649887,565.7283324037747,206.5065575198969,181.29557942182103,198.5047902614989,357.1609797134695,1.7463760611957155,14.0
SDMT_156437_raw_result_layers_stats.csv,10,14.75,15.74,15.245000000000001,40,15.0,0.9900000000000002,12.109396635144684,0.0551401690816226,0.1054181870863513,224.60298368556744,273.4297192693868,618.1588723734358,220.0094339484543,194.70306452845296,211.9420303738972,372.6295142916946,1.6810212452515356,15.0
SDMT_156437_raw_result_layers_stats.csv,11,15.75,17.8,16.775,112,17.0,2.0500000000000007,5.504776475828735,0.0358790059343328,0.0500661145765923,203.9154603811612,248.24490829010975,461.9303369815552,186.31426601005236,169.54071215090434,187.4633302493712,358.8731644646351,2.0994899236428783,17.0
SDMT_156437_raw_result_layers_stats.csv,12,17.81,18.8,18.305,284,18.5,0.990000000000002,3.8534797314963374,0.0266423960402758,0.3156196998025453,196.39565014753248,239.09035670134415,412.8124532332944,171.95276779707248,155.82562326146038,178.02566602355827,352.0757167835023,2.283059259902502,18.5
SDMT_156437_raw_result_layers_stats.csv,13,18.81,19.8,19.305,194,19.5,0.990000000000002,13.529520355071034,0.1954086339655902,0.1465743827642785,284.1861109671259,345.96570030780464,660.2922925644802,276.08554668098515,341.960117338406,255.43095447793348,466.67668880551,2.012694453770986,19.5
SDMT_156437_raw_result_layers_stats.csv,14,19.81,20.91,20.36,250,20.5,1.1000000000000014,3.2480900844336715,0.052838431771873,0.6428883171982098,210.6579285236735,256.4531303766456,393.44152396418735,182.9478341166088,201.6527004898261,189.3748816495757,394.8539252950226,2.599731582824798,20.5
SDMT_156437_raw_result_layers_stats.csv,15,20.92,22.13,21.525,325,21.5,1.2099999999999973,9.288686076164309,0.037450075700888,,229.2850533112567,279.1296301180517,577.4399015889601,206.3769208997236,171.87558428100098,217.4412067146259,385.91474996992514,1.8450948020469349,21.5
SDMT_156437_raw_result_layers_stats.csv,16,22.14,23.13,22.634999999999998,269,22.5,0.9899999999999984,6.113116490322492,0.0520295402707559,0.0118459455341358,232.6672140004992,283.2470431310421,494.8378629385502,200.7590731369787,195.78854334631296,213.3573242891525,406.6690560832277,2.2322617516524548,22.5
SDMT_156437_raw_result_layers_stats.csv,17,23.14,24.13,23.634999999999998,260,23.5,0.9899999999999984,7.68559397650566,0.0148299280097218,0.060119852950027,215.9175561944296,262.8561553671313,542.7697306216021,183.5244855347125,131.63094172243603,201.0941178714112,349.8349672388416,1.8481222740037544,23.5
SDMT_156437_raw_result_layers_stats.csv,18,24.14,25.51,24.825000000000003,281,25.0,1.370000000000001,5.515052832499677,0.0143420688806993,0.1713823156166429,211.25522907082532,257.1802788688309,481.19651978805433,171.23201360376106,127.371847302493,193.8043058282996,351.80304146579846,2.0668475512883675,25.0
SDMT_156437_raw_result_layers_stats.csv,19,25.52,26.85,26.185000000000002,402,26.0,1.3300000000000018,8.595543628834323,0.0257218292056261,0.204363925269343,233.73315289214585,284.5447078686991,572.7874571931054,196.8225507409496,151.61153205034265,220.0967752796265,385.9827801322845,1.893466255770732,26.0
