File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs
SCPT_57355_Raw01_result_layers_stats.csv,1,0.06,2.04,1.05,73.0,1.0,1.98,2.023373237038657,0.034779307645434,0.0038151960008542,106.62873567670351,129.80889560642152,232.87485197510404,114.25637778719556,134.20721979604502,70.14301218105551,165.73423300399864,2.4273415222949133,1.0
SCPT_57355_Raw01_result_layers_stats.csv,2,2.06,3.04,2.55,110.5,2.5,0.98,4.909494688109077,0.0236199331904889,0.0105730357289331,132.41027704190574,161.1951198771027,365.9135601263232,144.0307759342359,125.2202828136128,105.3282854716392,210.5437113039345,1.7968775090517382,2.5
SCPT_57355_Raw01_result_layers_stats.csv,3,3.06,4.04,3.55,124.0,3.5,0.98,1.6675493007496474,0.0191362520731395,0.0259628248348873,116.28957751423692,141.56992045211442,251.79356262726623,128.8487509935025,130.70411192270996,97.21949221459404,221.1500262720479,2.366612255174996,3.5
SCPT_57355_Raw01_result_layers_stats.csv,4,4.06,5.54,4.8,120.0,5.0,1.4800000000000004,3.642125189807784,0.0213651307650947,0.0093466271334586,138.7008063531542,168.8531555603617,347.25743525430363,151.64094580713913,136.79631789207204,119.3737208378242,243.4889272639085,1.975655776003881,5.0
SCPT_57355_Raw01_result_layers_stats.csv,5,5.56,7.28,6.42,119.0,6.5,1.7200000000000006,0.9302653905917672,0.0248276629239117,0.0445409573468629,119.17666261968722,145.08463275440215,214.0993581108553,138.29078711049738,171.49290695548228,107.69612884510666,264.62894626482614,2.883147436021861,6.5
SCPT_57355_Raw01_result_layers_stats.csv,6,7.3,8.38,7.84,143.5,8.0,1.080000000000001,8.636356771888815,0.0404257267913765,0.0146215924507357,180.7449373279566,220.03731500794785,508.2831042541072,189.05823654576528,166.5279111397465,163.50187861779946,301.6656463051904,1.696179341342372,8.0
SCPT_57355_Raw01_result_layers_stats.csv,7,8.4,9.42,8.91,151.0,9.0,1.0199999999999996,13.000608367202943,0.0564973662346572,0.0358416510846253,200.3694469771599,243.9280224069767,601.5985692929123,210.71525911230145,186.3159684104712,184.77548568314663,326.45505451663394,1.563732758249224,9.0
SCPT_57355_Raw01_result_layers_stats.csv,8,9.44,10.42,9.93,196.0,10.0,0.9800000000000004,8.560768171868322,0.0627389414258064,0.0310452031818328,200.27277349750435,243.81033295348385,518.7692456618094,207.416821008698,204.7145172258766,180.88231128286063,339.095399258987,1.8446423337930529,10.0
SCPT_57355_Raw01_result_layers_stats.csv,9,10.44,11.84,11.14,172.5,11.0,1.4000000000000004,16.336406456688362,0.0889229469750217,0.0442895382163099,227.55653442071852,277.02534625130914,671.7053149343092,239.0095977717924,227.65071222612272,210.9758640385496,367.0256391594024,1.5789693322945215,11.0
SCPT_57355_Raw01_result_layers_stats.csv,10,11.86,12.84,12.35,164.0,12.5,0.9800000000000004,4.289841068746217,0.0449975451906785,0.046184442644234,188.4074814127397,229.36562954594368,408.5765424489621,184.4587742150333,188.76214984340004,169.26004697189023,341.4413290250611,2.252635283371115,12.5
SCPT_57355_Raw01_result_layers_stats.csv,11,12.86,13.88,13.370000000000001,204.0,13.5,1.0200000000000014,8.263871371131012,0.0674342338097314,0.0037549088413078,217.0400262071696,264.22264060003283,526.8173339831674,213.96035533662447,214.37182017484412,196.6633441257432,368.9647798406667,1.965318776569584,13.5
SCPT_57355_Raw01_result_layers_stats.csv,12,13.9,16.02,14.96,210.0,15.0,2.119999999999999,17.060108104764115,0.1439348494524432,0.0867684670804008,263.2032152872368,320.42130556707093,703.3115682982344,268.3862348564863,289.9768957030427,239.81639365404848,421.1161236608523,1.746004630097483,15.0
SCPT_57355_Raw01_result_layers_stats.csv,13,16.04,17.5,16.77,289.0,17.0,1.4600000000000009,32.03764072994316,0.0796713229282485,0.0662017574491872,244.83997741222504,298.0660594583608,904.7100092586236,272.3139495318066,219.7177860423499,258.1202053565593,403.31288780079,1.2089394749340032,17.0
SCPT_57355_Raw01_result_layers_stats.csv,14,17.52,18.86,18.189999999999998,191.0,18.0,1.34,10.928333016861284,0.0764090514251036,0.120255194314787,244.696150002493,297.8909652204261,605.7173159854568,231.18590754775127,222.76402484024183,225.3595518468921,406.22435244702297,1.901582178301124,18.0
SCPT_57355_Raw01_result_layers_stats.csv,15,18.88,20.0,19.439999999999998,184.0,19.5,1.120000000000001,2.133955625590996,0.0368023274826859,0.3115794562910855,191.5442859234245,233.1843480806904,339.7270245908652,163.12621571623373,176.53400344393884,170.77662590560024,371.1794511442857,2.8331837120451597,19.5
