File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs
SCPT_14651_Raw02_result_layers_stats.csv,1,0.02,1.86,0.9400000000000001,113.41,5.0,1.84,2.2964564185596164,0.0529964423904648,0.0237999999999999,111.4225647949227,135.64486148947117,241.3359658404789,120.5963089763999,154.86205935747623,70.8352935359621,168.44504698356295,2.4583864370054744,5
SCPT_14651_Raw02_result_layers_stats.csv,2,1.88,3.62,2.75,113.41,5.0,1.7400000000000002,1.070837802942925,0.026708809580635,,108.51943098188153,132.11061163011655,205.48979219294796,127.54934213119031,157.00138186527266,86.99975672159844,215.01087157174933,2.7762580214916235,5
SCPT_14651_Raw02_result_layers_stats.csv,3,3.64,4.62,4.13,113.41,5.0,0.98,1.61231325825141,0.0234238693716516,,121.7589722381492,148.22831402905138,250.12015743032464,139.57727084818833,153.78935101365252,102.63847864508546,235.8937208584906,2.4941565153788408,5
SCPT_14651_Raw02_result_layers_stats.csv,4,4.64,5.64,5.14,113.41,5.0,1.0,1.2006819550195846,0.0173583891062905,,116.50264233932302,141.82930371743663,228.1798864259624,132.72674898106214,142.46647472295112,101.9961707205354,239.3187152656759,2.623786945530976,5
SCPT_14651_Raw02_result_layers_stats.csv,5,5.66,6.66,6.16,195.92,7.0,1.0,2.6143271998350643,0.0499929193026437,,151.20649959048245,184.0774777623264,313.84542901461924,174.32031041626033,213.2258385038594,131.0063471338475,289.1641891800407,2.40939458038327,7
SCPT_14651_Raw02_result_layers_stats.csv,6,6.68,7.66,7.17,195.92,7.0,0.9800000000000004,4.013379233799255,0.051473513183743,,167.54137885872473,203.96341774105605,375.41915859465576,183.74055854112487,205.8017683568439,145.72065520406252,302.6138660146749,2.19387863440281,7
SCPT_14651_Raw02_result_layers_stats.csv,7,7.68,8.8,8.24,207.49,9.0,1.120000000000001,1.727903064187825,0.019997577001267,,139.18664459822608,169.44461081523195,275.2922726604435,144.92099660117748,147.93784601073915,124.03181622142748,275.4776149476544,2.5366405659729683,9
SCPT_14651_Raw02_result_layers_stats.csv,8,8.82,9.8,9.31,207.49,9.0,0.9800000000000004,4.108508591746652,0.0457668394209314,0.1102523594690223,176.3649253731422,214.70512654121688,390.2606042865375,182.35641813745195,192.48320361753883,155.71269443354794,318.46672629350974,2.208770752577794,9
SCPT_14651_Raw02_result_layers_stats.csv,9,9.82,10.92,10.370000000000001,212.39,11.0,1.0999999999999996,2.066685718782788,0.0199998179152164,1.0264147317136825,153.5551584837939,186.93671467592307,313.98054547963545,150.3357270627212,142.54199137085985,135.6845143044553,292.3915136530918,2.4219871933210126,11
SCPT_14651_Raw02_result_layers_stats.csv,10,10.94,11.92,11.43,212.39,11.0,0.9800000000000004,6.69666443593803,0.112735618075877,0.2842755479309962,216.47113048702911,263.5300718972527,480.0746630258578,226.7624438928178,282.9322157642799,190.6166652421348,378.5207616731319,2.1779742893188585,11
SCPT_14651_Raw02_result_layers_stats.csv,11,11.94,13.46,12.7,375.91,13.0,1.5200000000000014,3.7223881506754366,0.0731087242980717,0.2719375571598829,196.1758755935656,238.8228050704277,388.8174348834205,196.32855755364216,238.62051697877072,173.98386790037756,365.8430368206854,2.4770622869992462,13
SCPT_14651_Raw02_result_layers_stats.csv,12,13.48,14.5,13.99,375.91,13.0,1.0199999999999996,2.8960544472880083,0.0586486879793492,0.9281551378676728,190.59342819617436,232.0267821518643,363.3959230461967,183.5904090315014,214.76435393083804,169.27505093954272,363.6782132350874,2.585408256717504,13
SCPT_14651_Raw02_result_layers_stats.csv,13,14.52,15.74,15.129999999999999,372.42,15.0,1.2200000000000006,4.083996808601587,0.0943934065218817,0.2940838843579487,213.19971421270688,259.5474781719911,410.8435500404556,206.33973240440173,260.1094268246767,189.10181691293155,395.6331677530843,2.5398468812532,15
SCPT_14651_Raw02_result_layers_stats.csv,14,15.76,16.74,16.25,399.69,17.0,0.9799999999999986,3.31413336184384,0.0733701475925128,0.1263041985936808,205.14939677911823,249.7470917311003,381.247878447779,191.7395350585196,233.0054870903745,183.31052316010036,389.2750599357992,2.646059469743475,17
SCPT_14651_Raw02_result_layers_stats.csv,15,16.76,17.74,17.25,399.69,17.0,0.9799999999999968,2.1569163777893,0.0430792884545474,0.2732418518406006,186.33679272386985,226.8447911421021,327.4378792242419,165.59136100072078,188.03294455708505,167.62723169151198,367.60151151868655,2.825884039067642,17
SCPT_14651_Raw02_result_layers_stats.csv,16,17.76,18.74,18.25,311.99,19.0,0.9799999999999968,2.835785436602692,0.0406471078896038,0.739773280276764,197.34289945959517,240.24352977689807,369.2910483124451,171.95742646526185,179.90593978143335,176.2658684669702,370.8251280313002,2.621963278606292,19
SCPT_14651_Raw02_result_layers_stats.csv,17,18.76,19.74,19.25,311.99,19.0,0.9799999999999968,4.194444053189341,0.0635156920720026,1.5091969748595373,220.7525275982715,268.74220751093907,433.25773776039057,195.21235700933605,211.68121690255893,196.41752508939848,399.4760104221372,2.471021117162163,19
SCPT_14651_Raw02_result_layers_stats.csv,18,19.76,20.92,20.340000000000003,366.7,21.0,1.16,3.369861133907231,0.0556392633424582,1.080924405105572,214.53586449739203,261.17409590986847,399.8132839973805,184.3113594135984,201.3994650381524,191.14601086627297,397.5218864670293,2.6200852897217546,21
SCPT_14651_Raw02_result_layers_stats.csv,19,20.94,21.98,21.46,366.7,21.0,1.0399999999999991,4.7450048676722645,0.0704194612714776,1.582271728315602,233.6101511427872,284.3949666086099,458.1462365835743,201.3529729479829,218.00651509276173,207.8428966488271,416.5384610716316,2.4620337610796086,21
SCPT_14651_Raw02_result_layers_stats.csv,20,22.0,23.0,22.5,404.47,23.0,1.0,3.590427636703756,0.0553430960950114,1.2082651783013467,222.6375118273937,271.0369709203047,413.7757246837786,184.7716547800486,196.8382210909288,198.3031181437052,407.7170341689485,2.618586590063789,23
