File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs
SCPT_57348_Raw01_result_layers_stats.csv,1,0.06,1.56,0.81,89.0,1.0,1.5,7.229598416627641,0.0770698716076253,0.0012201026362371,134.0570345565237,163.1998681557679,371.0376017600877,145.23687986264838,166.13523843008582,84.05863852558481,174.3329281491687,1.852931072499422,1.0
SCPT_57348_Raw01_result_layers_stats.csv,2,1.58,2.56,2.0700000000000003,117.0,2.0,0.98,1.4776029152582693,0.0234760925239318,0.0071254893083417,108.65306800105128,132.27330017519276,228.11132813011244,122.96987931401128,135.038809603902,83.49128968662637,197.6282856947201,2.4898126369973843,2.0
SCPT_57348_Raw01_result_layers_stats.csv,3,2.58,5.64,4.109999999999999,131.0,4.0,3.06,6.946190708317424,0.0474393179297009,0.0221416506523297,159.8364144938344,194.58346112292887,437.88951746026055,180.32724952447467,176.4023334134085,133.30432101530374,259.5981217315176,1.7836529533878025,4.0
SCPT_57348_Raw01_result_layers_stats.csv,4,5.66,7.72,6.6899999999999995,143.5,6.5,2.06,10.154925626665069,0.0825554234910849,0.0398021614717597,197.06011739132157,239.89927334595677,532.5025477116976,216.3262229263617,227.02164303056412,169.76486548683772,318.1069374595391,1.776295698023661,6.5
SCPT_57348_Raw01_result_layers_stats.csv,5,7.74,9.12,8.43,207.5,8.5,1.379999999999999,14.082938190781542,0.1180400193723362,0.057947478325888,224.0131871169689,272.7117060554403,617.5054819595384,243.7169028931404,264.44736019066903,195.63616675797937,354.4310513025344,1.7188446868786036,8.5
SCPT_57348_Raw01_result_layers_stats.csv,6,9.14,10.12,9.629999999999999,218.5,9.5,0.9799999999999986,17.233651007093645,0.1401474318853059,0.0654812696712542,240.0625355077284,292.2500432267996,675.8748273746539,260.3051025964977,284.2333062502736,212.03939687223223,375.4681294818545,1.6685164455520891,9.5
SCPT_57348_Raw01_result_layers_stats.csv,7,10.14,13.86,12.0,256.0,12.0,3.719999999999999,15.562835781928714,0.1450184593005252,0.091864081241556,251.8633650899365,306.61627054427066,664.3530551349475,263.47765587753304,292.5708451415702,222.5342600776707,398.06236824295365,1.7843760654717802,12.0
SCPT_57348_Raw01_result_layers_stats.csv,8,13.88,15.28,14.58,236.0,14.5,1.3999999999999986,17.788535368399195,0.1361545727135899,0.1152730737837201,263.36796197363225,320.6218667505087,713.0889665416964,269.0038132059079,280.7422847087603,238.47317577533315,415.5489484534874,1.7214126713795146,14.5
SCPT_57348_Raw01_result_layers_stats.csv,9,15.3,16.28,15.790000000000001,217.0,16.0,0.9800000000000004,13.525885204021348,0.1054695492826091,0.0851307174544489,254.4645935349328,309.7829834338313,647.2744182226693,249.6988965015037,253.3045898016593,229.4855207390644,409.3635984691053,1.846417752541284,16.0
SCPT_57348_Raw01_result_layers_stats.csv,10,16.3,17.42,16.86,275.0,17.0,1.120000000000001,19.668805826714117,0.1716266035340926,0.1325250148213534,284.2639986324749,346.06052007431737,751.7784327144306,286.0759842110055,311.939800642452,256.8241036265193,444.6351018565218,1.756891632934474,17.0
SCPT_57348_Raw01_result_layers_stats.csv,11,17.44,18.42,17.93,215.5,18.0,0.9800000000000004,8.491075738254747,0.1024061170197332,0.0767297071543381,249.54491297904573,303.7938071049256,548.7365475663808,232.35518334022424,254.8114297815822,221.78142965836244,419.6797564966546,2.1729556897208275,18.0
SCPT_57348_Raw01_result_layers_stats.csv,12,18.44,20.0,19.22,243.5,19.0,1.5599999999999987,16.357326390520104,0.1399883968197502,0.1259366010157495,282.0799972525773,343.40173578574576,709.9831403246642,270.2739836792955,283.2901778853231,255.01602342453813,446.9838669813557,1.853237765122301,19.0
