File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs
SDMT_92545_raw_result_layers_stats.csv,1,0.03,1.92,0.975,732,1.0,1.89,2.4400702767354407,0.0587878556111297,0.0041803297836464,114.42614010457108,139.30138795339082,248.60265509616568,126.45263463287156,165.74286827784923,73.23243130730215,173.30370620318578,2.4441076543466864,1.0
SDMT_92545_raw_result_layers_stats.csv,2,1.93,2.95,2.44,207,2.5,1.0200000000000002,6.868727516371778,0.0396824634899268,0.0007946460718291,146.4942564717824,178.34083396564833,414.63155057698526,175.01558733463463,162.8899790400867,113.97182195567788,223.2303388738024,1.7115408492010389,2.5
SDMT_92545_raw_result_layers_stats.csv,3,2.96,4.07,3.515,147,3.5,1.1100000000000003,2.865824557907265,0.0473392862200242,0.0042499591747054,142.5673077215508,173.5602007044967,307.9845185095456,174.93492429016246,204.34890761020264,112.96860593902896,249.09956775770056,2.2954726238075294,3.5
SDMT_92545_raw_result_layers_stats.csv,4,4.08,6.03,5.055,157,5.0,1.95,4.7653659343711485,0.0399929425546285,0.0033235026440053,162.8380382492446,198.2376117816889,387.51502610158553,181.3866783028243,178.40309386261487,132.52500621740438,268.0283893856036,1.9763988573242104,5.0
SDMT_92545_raw_result_layers_stats.csv,5,6.04,7.03,6.535,264,6.5,0.9900000000000002,13.185556189945446,0.0645389343682116,0.0014297577087986,200.47870182524625,244.06102830899505,586.7948316404687,221.2351538899825,200.4124871417592,171.73052315857083,307.0966448049654,1.5549002963656142,6.5
SDMT_92545_raw_result_layers_stats.csv,6,7.04,8.03,7.535,281,7.5,0.9899999999999992,12.699434792254229,0.1186050670449699,0.0010997633022586,223.86054494804264,272.5258808063126,586.6215780055513,246.4545230326374,270.1762651253053,186.91914166978648,344.4946733895663,1.759121523295339,7.5
SDMT_92545_raw_result_layers_stats.csv,7,8.04,9.72,8.879999999999999,281,9.0,1.6800000000000015,13.116579103539047,0.049079932031352,0.0005241113475032,206.26801552248895,251.10888846216056,603.6288919200948,218.04802532917307,183.7126486482939,182.64387880547596,320.2073922696344,1.5497628105831918,9.0
SDMT_92545_raw_result_layers_stats.csv,8,9.73,10.86,10.295,181,10.5,1.129999999999999,8.443051528962581,0.0964922649787517,0.0025677184995148,221.41568339218347,269.54952760787586,517.6406012839783,229.53402987203816,254.6901132077882,188.9709337796885,361.85798342458753,1.9976614246976137,10.5
SDMT_92545_raw_result_layers_stats.csv,9,10.87,12.39,11.629999999999999,242,11.5,1.5200000000000014,4.229774022207036,0.055652060671719,0.0035865006475509,196.76535721697624,239.5404348728405,402.1431531242153,191.7271313687157,208.64128867938615,169.0543791977806,345.63634033748167,2.3317715685597675,11.5
SDMT_92545_raw_result_layers_stats.csv,10,12.4,13.43,12.915,187,13.0,1.0299999999999994,9.321937171718863,0.1005749153686964,,236.696582130711,288.15236085477846,549.654968625161,234.3495401574662,252.47709914774737,204.8731133254475,385.5981536725046,2.003899136580388,13.0
SDMT_92545_raw_result_layers_stats.csv,11,13.44,14.44,13.94,171,14.0,1.0,3.2238549994354417,0.0481008107816412,,194.3989869628763,236.6596363026317,369.03617644350834,179.1779575915661,194.4796123773745,168.9356002652959,354.38553522496244,2.532716827964125,14.0
SDMT_92545_raw_result_layers_stats.csv,12,14.45,15.67,15.059999999999999,217,15.0,1.2200000000000006,5.889733715145455,0.0901739227235998,0.0091615615665072,228.76264951680125,278.4936602813231,468.5031764561653,215.0097329143373,244.11229846889532,198.3284825127056,393.8929013472643,2.3100710270752134,15.0
SDMT_92545_raw_result_layers_stats.csv,13,15.68,16.76,16.22,233,16.0,1.0800000000000018,19.003659377853754,0.1126086411351686,0.0005999999999999,266.8185610697291,324.82259608488744,738.2540425204006,267.8127173769319,256.75669926077575,244.13061789071267,416.7250996066352,1.6318459587790672,16.0
SDMT_92545_raw_result_layers_stats.csv,14,16.77,17.76,17.265,336,17.5,0.990000000000002,14.318879227371786,0.0819575437649216,,256.4679375816053,312.22183705586747,666.7574598296861,245.14950191148867,225.777444131208,232.2801164796484,405.3851427123632,1.7497565693701853,17.5
SDMT_92545_raw_result_layers_stats.csv,15,17.77,18.76,18.265,382,18.5,0.990000000000002,19.83373921492475,0.1695008687804014,,293.5811667286359,357.40315949573045,759.3534608841373,288.01137493304464,307.94709415883455,262.65189846860164,453.032077056864,1.7542575181537725,18.5
SDMT_92545_raw_result_layers_stats.csv,16,18.77,20.0,19.384999999999998,333,19.5,1.2300000000000004,13.812667522381572,0.0565744295947019,,252.6625209118341,307.5891558926674,665.2091121363611,234.6197932473914,198.75703518297263,231.408960556353,397.6935473677565,1.7205202382461815,19.5
SDMT_92545_raw_result_layers_stats.csv,17,20.01,21.0,20.505000000000003,393,20.5,0.9899999999999984,17.16510277627891,0.0763664307607819,,268.2295684029549,326.5403441427276,726.777176202554,253.1487479373534,221.6484032079232,248.6410689400344,420.1100743192085,1.662162246096497,20.5
