File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs
SDMT_167294_raw_result_layers_stats.csv,1,2.8,3.79,3.295,146,3.5,0.9900000000000002,0.6715696801648454,0.0195129054747048,0.0016761361545913,99.50585795127154,121.1375662015479,175.8675522022996,91.8845173564048,116.22780943293444,83.65905017258613,216.0801739344352,2.9974299596055496,3.5
SDMT_167294_raw_result_layers_stats.csv,2,3.8,4.79,4.295,131,4.5,0.9900000000000002,0.4699561881302145,0.0195692658986361,0.0003584502887737,96.04241912322364,116.92120588914187,157.47667944077585,96.57563028350056,128.8626561132908,85.60216316681749,230.6365751069588,3.247794904916231,4.5
SDMT_167294_raw_result_layers_stats.csv,3,4.8,6.41,5.605,134,5.5,1.6100000000000003,0.5429464328031431,0.0160839965702825,0.00022133638394,101.6268396190195,123.71963084054552,170.7857078852173,103.20575011035072,127.69105512422934,92.56241296990652,240.67609208721032,3.132163300918181,5.5
SDMT_167294_raw_result_layers_stats.csv,4,6.42,8.04,7.2299999999999995,90,7.0,1.6199999999999992,0.581807790910325,0.013444282302842,0.0051333307753629,105.80839659187616,128.81022193793635,180.01532902385068,107.94279625377918,125.9344158418566,98.90049893739288,250.9905803875329,3.0648774778096137,7.0
SDMT_167294_raw_result_layers_stats.csv,5,8.05,9.31,8.68,108,8.5,1.2599999999999998,0.6054540627978903,0.0200309084865593,0.0133905380551333,113.28374360061574,137.91064438335846,186.26637940058828,121.24340426546226,158.76365175809798,108.21296420636548,277.0228360975043,3.167001240239108,8.5
SDMT_167294_raw_result_layers_stats.csv,6,9.32,10.35,9.835,170,10.0,1.0299999999999994,0.8145274575587613,0.013095158766108,0.0300238037927247,117.89592242717995,143.52547078091465,211.41023857700333,122.29016349353584,132.59313726336288,112.88686731435035,271.17243473689786,2.8946357963918024,10.0
SDMT_167294_raw_result_layers_stats.csv,7,10.36,11.35,10.855,183,11.0,0.9900000000000002,0.6869579369914147,0.0139888721625382,0.0441300290056409,117.94672477067752,143.5873171121292,200.34343139801413,121.46013249513182,139.54644166656198,113.84084330916788,280.0788157195327,3.079820624163517,11.0
SDMT_167294_raw_result_layers_stats.csv,8,11.36,12.43,11.895,172,12.0,1.0700000000000005,0.9198652239391488,0.0231127569670924,0.0502133488809885,131.74601977768432,160.3864588597894,225.8855032731699,136.49812183045233,167.10000098379214,126.97073309442436,306.63483166023474,3.0238188150038496,12.0
SDMT_167294_raw_result_layers_stats.csv,9,12.44,14.47,13.455,182,13.5,2.030000000000001,0.8448023551623143,0.0177801898039998,0.0675398465073,132.5081600822832,161.31428183930134,221.66158910217396,128.6651375210756,149.05087623187967,126.97818399776696,305.50029235269744,3.092713424370402,13.5
SDMT_167294_raw_result_layers_stats.csv,10,14.48,15.81,15.145,185,15.0,1.33,1.1763225139579128,0.023122570884405,0.1113533845692623,147.51394071558167,179.58218869722975,254.72631823224236,139.84374949227322,159.5074806506092,140.69027576716468,326.57175100532834,2.959159570044278,15.0
SDMT_167294_raw_result_layers_stats.csv,11,15.82,16.89,16.355,146,16.5,1.0700000000000005,1.458479291678927,0.0366587804122082,0.1643361727759556,162.05606393520495,197.2856430515538,278.9328059298777,154.3420316701904,189.36007013370744,154.03490580863755,354.1191224359057,2.9497401192017736,16.5
SDMT_167294_raw_result_layers_stats.csv,12,16.9,18.0,17.45,245,17.0,1.1000000000000014,1.1339027594566236,0.0481601308613652,0.1960436157818478,162.02041145375202,197.24224003065504,255.8504280395469,155.06431755078907,218.32449029274585,154.7171959894717,372.279161794867,3.238649526096504,17.0
SDMT_167294_raw_result_layers_stats.csv,13,18.01,19.0,18.505000000000003,245,17.0,0.9899999999999984,1.853830130616667,0.0587393071397892,0.2436614620972179,182.3029674982176,221.93404738913435,310.0950001677821,170.85143877990325,228.1617169439141,171.6060758776947,389.1481659814088,2.959778514444936,17.0
