File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs
SCPT_124801_Raw01_result_layers_stats.csv,1,0.03,1.02,0.525,124.7,1.0,0.99,4.289631766028637,0.0073582588484448,0.000809437945571,93.3805830691403,113.68070982330129,290.7972321788367,86.90845474948784,61.690239191659785,56.66361834147951,114.2814169188483,1.6605877237085276,1.0
SCPT_124801_Raw01_result_layers_stats.csv,2,1.03,2.85,1.94,152.6,2.0,1.82,2.7349079013304527,0.0043264165960763,0.0004,104.6167243882035,127.35949055955211,284.19066364773914,111.4378670630289,77.5722753802667,77.22071431445643,155.56970636915216,1.8610052603193925,2.0
SCPT_124801_Raw01_result_layers_stats.csv,3,2.86,4.67,3.7649999999999997,230.5,4.0,1.81,4.340984045212976,0.014881826903488,0.0053059350215245,136.8529363017225,166.60357462818382,363.1248100578279,151.09779177912188,119.62737557576018,110.87330059532805,218.4251769346153,1.7808221175739367,4.0
SCPT_124801_Raw01_result_layers_stats.csv,4,4.68,5.67,5.175,195.6,5.0,0.9900000000000002,1.867306419450443,0.0744355283348857,0.0942664144278369,149.67974204880952,182.21881640724644,273.30370638195285,182.8820404232645,262.94493266497574,122.88796598071902,290.633780424566,2.700612828536608,5.0
SCPT_124801_Raw01_result_layers_stats.csv,5,5.68,6.67,6.175,235.1,6.0,0.9900000000000002,3.0791641518741804,0.0137422885863332,0.0017983000624953,146.98197561164886,178.93457900548518,334.7373235604997,150.86881822826888,123.2717171172223,120.58018695195238,244.9247635611706,2.0072518012973903,6.0
SCPT_124801_Raw01_result_layers_stats.csv,6,6.68,7.89,7.285,191.2,7.5,1.21,2.921057016821436,0.0186141341631062,0.0111685172083996,157.97190954731482,192.31362901412228,333.0226962784862,160.42803124660517,147.64143462735143,128.48918896275728,265.5524664272032,2.176143091302934,7.5
SCPT_124801_Raw01_result_layers_stats.csv,7,7.9,9.73,8.815000000000001,225.3,9.0,1.83,3.226396568920438,0.0899416110168546,0.6191733993632921,190.54855045855027,231.9721483843221,359.92871370082065,201.49315709131355,264.3943118653971,156.60434958615153,342.2002137212007,2.4744104465010186,9.0
SCPT_124801_Raw01_result_layers_stats.csv,8,9.74,10.73,10.235,246.8,10.0,0.9900000000000002,2.6609748693402686,0.0889787943956799,0.6138086803559092,190.48281150731387,231.8921183567302,339.9371281900244,195.76634795498708,264.8014692254494,158.69777757728548,354.50372178928046,2.6464915668862674,10.0
SCPT_124801_Raw01_result_layers_stats.csv,9,10.74,11.73,11.235,277.7,11.0,0.9900000000000002,6.30087012134396,0.1670054723553859,0.162969323158323,234.68497085187332,285.70344277619347,467.2339700567506,241.0337113493358,330.0236592805753,194.2842472045528,396.450537580006,2.33076733063249,11.0
SCPT_124801_Raw01_result_layers_stats.csv,10,11.74,12.92,12.33,258.7,12.5,1.1799999999999995,10.017931983376204,0.0445159778869867,,217.68784220186976,265.01128615879804,562.3102445207678,213.06737593430745,182.2633637817059,190.9842419287733,342.96007839026083,1.727080128012343,12.5
SCPT_124801_Raw01_result_layers_stats.csv,11,12.93,14.68,13.805,277.4,14.0,1.75,9.2240611509351,0.0304189590747532,0.0101587400793602,213.0183868176308,259.32673177798523,550.9777168120477,201.8767549273664,160.00613054310574,188.67565067783696,335.6322279158337,1.722546287262867,14.0
SCPT_124801_Raw01_result_layers_stats.csv,12,14.69,15.68,15.184999999999999,235.8,15.0,0.9900000000000002,4.975252208339583,0.0684509576032716,0.0372504440462595,221.5179491059156,269.67402499850624,439.9852820968814,202.1788223509596,220.3844237969429,189.63006337566424,380.35892392408095,2.3331828208964103,15.0
SCPT_124801_Raw01_result_layers_stats.csv,13,15.69,16.87,16.28,257.5,16.5,1.1800000000000015,3.068593753672342,0.0363493056964834,0.9766730983703512,200.42393261493592,243.9943527486177,378.06582906284825,172.57639365482476,170.90622003661528,171.10839206859447,355.2644051023372,2.474750442858756,16.5
SCPT_124801_Raw01_result_layers_stats.csv,14,16.88,17.87,17.375,268.2,17.5,0.990000000000002,2.525663169502801,0.1006253572312302,0.9233089094117768,213.71419358833,260.17380089014046,353.32890755713726,193.90270847311336,264.2123251093248,184.36014212535304,411.69454314058567,2.897308351796569,17.5
SCPT_124801_Raw01_result_layers_stats.csv,15,17.88,19.0,18.439999999999998,233.4,18.5,1.120000000000001,3.2197234687978944,0.0276776722690439,1.208288177951094,203.4802986585094,247.71514619296784,393.90529906173646,167.74845618820007,152.19610001115248,174.38257700876989,354.0093823444051,2.3970408302023865,18.5
