File Name,Layer,Start Depth,End Depth,Depth,Measured Vs,Measured Vs,Thickness,Qc (Geometric Mean),Fs (Geometric Mean),u (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic_calculated (Geometric Mean),Depth_vs
SDMT_156435_raw_result_layers_stats.csv,1,1.53,3.5,2.515,207,2.5,1.97,1.0347594595016572,0.0072755817929732,0.0001796140835559,97.80666698129797,119.0689858902758,204.31907482143947,107.81580315499076,96.91655624516564,78.71859647667407,183.65643251166145,2.4905973711576967,2.5
SDMT_156435_raw_result_layers_stats.csv,2,3.51,5.28,4.395,251,4.5,1.7700000000000005,4.502152083709306,0.0134025512816915,0.0032397902492962,136.4715244765247,166.13924718881262,374.0543367305141,146.56135110259686,114.4116899881802,115.44469066886472,224.3043397833037,1.74840183165317,4.5
SDMT_156435_raw_result_layers_stats.csv,3,5.29,6.29,5.79,242,6.0,1.0,0.5902713296368559,0.0013152121504931,0.0425663824212362,91.25620163365517,111.09450633662352,178.49356952201865,91.8619159899204,67.94223940855129,76.83278567361708,175.43128060776073,2.628137394763204,6.0
SDMT_156435_raw_result_layers_stats.csv,4,6.3,7.48,6.890000000000001,298,7.0,1.1800000000000006,3.889855541052453,0.0171967702587559,0.0830940709189734,150.56038074499247,183.29089829825224,369.5020520989908,157.23577170029318,137.43907299046646,130.97393915131545,259.6964164930754,1.944528715099766,7.0
SDMT_156435_raw_result_layers_stats.csv,5,7.49,8.48,7.985,198,8.0,0.9900000000000002,4.05974958928348,0.0513898759311551,,173.36295545327297,211.0505544648541,381.1906383486017,189.00766302380623,219.61070937399165,150.38274129310247,310.94273061884525,2.190884581377706,8.0
SDMT_156435_raw_result_layers_stats.csv,6,8.49,10.16,9.325,164,9.5,1.67,0.7161454939948966,0.0069056250766692,0.1533227552190305,114.2908042376248,139.13663124580418,200.7103331016815,112.66706732568488,107.45918101520232,103.51196569296442,245.8982027320516,2.856229934024552,9.5
SDMT_156435_raw_result_layers_stats.csv,7,10.17,11.16,10.665,247,10.5,0.9900000000000002,0.7605502393074,0.0195670500144815,0.0360367940461378,127.41268234334814,155.11109154842373,207.4705636534315,128.722439700108,155.91571667828973,118.20224156804306,291.48232333423334,3.1030748759163846,10.5
SDMT_156435_raw_result_layers_stats.csv,8,11.17,13.11,12.14,271,12.0,1.9399999999999995,1.0658741806694163,0.0150054619055954,0.075659141317549,137.8279159504377,167.79050637444593,239.91227618532665,131.22283931733116,138.67589320873287,125.81109149473572,291.65281890109867,2.861792703618804,12.0
SDMT_156435_raw_result_layers_stats.csv,9,13.12,14.11,13.614999999999998,364,13.5,0.9900000000000002,2.5825755902786134,0.0126516730893966,0.0865167807256901,159.88225689790272,194.63926926701225,339.87474687114883,145.7295175588225,121.7679701665265,145.4994999602154,295.6445938740346,2.2637049692959983,13.5
SDMT_156435_raw_result_layers_stats.csv,10,14.12,17.03,15.575,333,15.5,2.910000000000002,5.485971126266381,0.0208558527214388,0.1134143595790118,189.45148071411185,230.6365852171795,458.16085672941375,173.3494999308823,139.8165989226568,175.42196217390017,328.13520050098884,1.941948723126394,15.5
SDMT_156435_raw_result_layers_stats.csv,11,17.04,18.31,17.674999999999997,261,17.5,1.2699999999999996,9.501298114749602,0.0560712320130571,0.0826875708984736,227.67065949398065,277.16428112310695,571.7253818989773,214.90268940466544,197.966462543998,213.5519410522848,386.9808531922864,1.8478633389525052,17.5
SDMT_156435_raw_result_layers_stats.csv,12,18.32,20.22,19.27,278,19.5,1.8999999999999984,2.3820999238185405,0.0201136317668824,0.6299377301267283,182.97751012158096,222.75522971322889,348.0547697710465,154.4282423308069,144.3228458599478,164.60288013488793,342.63607604810755,2.5444088043902244,19.5
SDMT_156435_raw_result_layers_stats.csv,13,20.23,21.49,20.86,246,21.0,1.259999999999998,22.38266992354733,0.3302913967158138,0.2124025258651557,326.5062441262614,397.48586241457855,806.3595210144986,326.8672362762728,437.09752926755766,293.1057470668251,511.4171562997452,1.8591825984433343,21.0
SDMT_156435_raw_result_layers_stats.csv,14,21.5,22.49,21.994999999999997,287,22.0,0.9899999999999984,6.156256611941285,0.0437905354583342,0.5257705870067502,228.9764601082144,278.75395143608665,504.94369537857807,201.03844687801063,191.79288310806115,208.86691619461732,394.80135261407474,2.131786570642321,22.0
SDMT_156435_raw_result_layers_stats.csv,15,22.5,23.49,22.994999999999997,309,23.0,0.9899999999999984,16.630247498664886,0.0395520907923137,0.0462142250990931,242.47653624816192,295.1888267368926,726.2682478531531,230.78378444564223,176.70349351546812,241.9451254083576,396.9273539692417,1.5023281201501846,23.0
SDMT_156435_raw_result_layers_stats.csv,16,23.5,27.96,25.73,393,25.5,4.460000000000001,8.778135669429261,0.0213184517237634,0.1425523321311863,229.193214610696,279.0178264825867,576.0179109765685,194.5349291779288,144.9931650352734,216.2243301195753,374.957414644597,1.8318358654893852,25.5
SDMT_156435_raw_result_layers_stats.csv,17,27.97,28.96,28.465,343,28.5,0.990000000000002,12.604886719827164,0.0362448101743399,0.0690512236936697,254.50930885549823,309.8374194762583,667.4969098658291,221.6347537517617,175.0038492059669,244.9092210237158,413.3717389298737,1.7365024461364165,28.5
SDMT_156435_raw_result_layers_stats.csv,18,28.97,30.0,29.485,641,29.5,1.0300000000000011,12.619106132718343,0.1012627801957341,0.0711791501447425,290.5138358189113,353.6690175186747,669.9742730273371,249.37883645807625,251.648323366822,269.3773856724683,476.6715562624989,2.0009842115591234,29.5
