Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.06,0.8673,0.0367,0.004,66.0666267010283,80.42893685342575,130.52150187784318,54.76405792595771,75.77841441570537,30.068207582306812,85.38489786616732,2.950117062708937
0.08,1.0657,0.0476,0.0094,73.05350997846851,88.93470779987472,145.38489211086872,63.132902354446905,90.94655907652752,34.284486688558474,95.13381758529441,2.8949646754802383
0.1,1.1303,0.0567,0.0018,77.15365239078645,93.9261855192183,151.83583478784027,69.41731433003761,104.67783907151495,37.32717421204591,103.0194404425677,2.9105197981833384
0.12,1.24,0.0656,-0.0007,81.4703802933245,99.18133253100373,160.1142702294116,75.49725221583853,117.27143373684751,40.27967434972423,110.02248004010563,2.896519018843938
0.14,1.35,0.0744,0.0051,85.5004421613425,104.08749480511263,168.0585250107114,81.21522469666851,129.2994203320764,43.00807785751847,116.35876414976438,2.8802880100877486
0.16,1.4437,0.0786,0.0029,88.548058862847,107.79763687650939,174.66719000066976,85.57353168026769,136.92474619284255,45.27390250076421,121.27943679368485,2.8559243087761828
0.18,1.5665,0.0814,-0.0034,91.58858887465395,111.49915167349177,182.19121883252083,89.59949831109293,142.71592147491157,47.47176537558921,125.59355592975577,2.817368417612847
0.2,1.7519,0.0817,-0.0084,94.84094914947396,115.45854679066396,192.0575788954495,93.279821124246,145.38210861819633,49.69170902658898,129.1549871593333,2.7504670944784313
0.22,1.9231,0.0793,-0.008,97.38850311051341,118.55991683019026,200.9286192546908,96.05728504953427,145.33599127913908,51.587831399781855,131.8863416962447,2.6841880911504967
0.24,2.1144,0.0778,-0.0112,99.97308574033451,121.70636524910289,210.10493782440795,98.91289685747715,145.79730530349352,53.492735136968534,134.5819857735797,2.620596428770296
0.26,2.2531,0.0752,-0.0072,101.78464943702733,123.91174714072892,217.0526234180818,101.04577718136771,145.2723375810089,55.043606547166725,136.79395534216732,2.5710356268653043
0.28,2.3501,0.0691,-0.0023,102.58889037838946,124.89082306934371,222.27917357852516,101.85608167250574,141.04911219302645,56.13592289165931,137.90147849254043,2.519858423769546
0.3,2.3566,0.0633,-0.0056,102.56143248312169,124.85739606640902,223.98859252950535,102.02213566956378,137.14994070350429,56.830726185595395,138.74228111312132,2.493249155910137
0.32,2.2746,0.0563,-0.0081,101.50944841442798,123.57671980886884,222.35280324051533,101.10697053323287,131.7636214680618,57.00803068480553,138.85767476176235,2.4819925260025966
0.34,2.1398,0.0501,-0.0116,100.00289744748245,121.74265776215256,218.46615247089665,99.83873121318538,126.90936644001432,56.91532650119598,138.81857671594173,2.4873603556810506
0.36,1.8848,0.0441,-0.0092,97.29520959165761,118.44634211158319,209.32841016132434,97.61157355543823,122.29404222178415,56.181912687758704,138.39432052469166,2.5299819645800246
0.38,1.668,0.0384,-0.001,94.6259397515979,115.19679621933658,200.99212383167657,95.26878655492544,117.16621747274115,55.39791060887362,137.6741219245094,2.56639921677821
0.4,1.519,0.0347,-0.001,92.76559914296217,112.93203373925832,194.92003631313764,93.80978173370102,113.99365562809724,54.97714291800525,137.55212132809876,2.59684327252161
0.42,1.4046,0.0329,0.0003,91.57240164645064,111.47944548263558,190.1187854576369,93.23614330296147,113.25849594632021,54.860020922235286,138.21945694666718,2.6306258465945076
0.44,1.3513,0.0343,-0.0004,91.79668413819317,111.75248503780038,188.17924388857105,94.5229254853779,117.2146528431281,55.45686752900269,140.5753201685756,2.6655939354372866
0.46,1.3195,0.0364,-0.0004,92.39654595602208,112.48275159863559,187.29735416648086,96.24603187432724,122.14824591815628,56.23087840837748,143.2424353885348,2.6961922355089243
0.48,1.3068,0.0384,-0.0004,93.17251462918613,113.4274091137918,187.39447900530251,98.02993767811516,126.75141660211537,57.07376106095165,145.79304115142025,2.7166877941263547
0.5,1.2659,0.0417,0.0001,93.78719630225028,114.1757172375221,185.89318036516565,100.0690606915367,133.6513970509344,57.85598479966402,148.85883274498556,2.7587433122010045
0.52,1.2191,0.0452,-0.0001,94.24990395572958,114.73901351132297,183.9454256288733,102.03211254832429,140.91080042095453,58.56429321161705,151.88444162621167,2.8043838229617517
