Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.06,0.8939,0.0068,0.0002,58.28569253951607,70.95649526549784,131.94358777097446,41.58280474151174,36.37717893354028,26.25594883132083,68.59583050116406,2.539990304063467
0.08,1.072,0.0078,0.0003,63.04531577483697,76.75081920414935,145.51345998097813,46.57594809933671,40.71693942794704,29.530359938431257,75.203362956634,2.4606250685378215
0.1,1.2368,0.009,0.0003,67.16720822254305,81.76877522744373,157.11536285356036,51.132840926377234,45.03380164481725,32.45720181552477,81.15107883206612,2.405093853703725
0.12,1.4031,0.0097,0.0003,70.59874529980696,85.94629862585195,167.87462195163008,54.979770186530054,48.187523491175135,34.98750917010636,85.89371600129422,2.3462063422725286
0.14,1.5892,0.0105,0.0003,73.91009041814051,89.97750137860584,178.76125266452766,58.71977680578467,51.28169499898424,37.42569214545777,90.31782668579908,2.289107756917127
0.16,1.8197,0.0113,0.0003,77.22974393197055,94.01881869979024,190.7579467624482,62.4340292369176,54.15670348619944,39.8481955053875,94.41180640042109,2.224482271909225
0.18,2.1017,0.0123,0.0003,80.65830074710915,98.19271395300245,203.91411679702034,66.29235190568542,57.177334537081,42.33464165154756,98.45060448588221,2.1570495938431042
0.2,2.3404,0.0133,0.0004,83.55752497686308,101.72220431965941,214.6970338048494,69.7807082330742,60.13749261314427,44.561686696845406,102.22421972971561,2.1096869467250423
0.22,2.5955,0.0143,0.0004,86.32284205289854,105.08867728178953,225.46875687827637,73.1760769247819,62.97888279675739,46.72529459054954,105.79170442656046,2.063648529091333
0.24,2.9187,0.0158,0.0003,89.43383095804259,108.87596812283446,237.8448761835804,76.98927075930814,66.4375558428862,49.08992497842572,109.6531274555418,2.0150530843638315
0.26,3.2739,0.0174,0.0003,92.47653805250903,112.58013328131534,250.48809224038305,80.80795732183205,69.90704558983187,51.441712798031936,113.40465945075327,1.96739104921744
0.28,3.6456,0.0191,0.0003,95.39703398639834,116.13551963561537,262.9138683454605,84.58349498958869,73.40751535956237,53.74626182251145,117.05289674713678,1.9235067487609039
0.3,4.0172,0.0209,0.0003,98.16495782594612,119.50516604897788,274.71496580107464,88.27663473205739,76.9591785877658,55.975070720026594,120.60338116768392,1.885310466537229
0.32,4.3291,0.0226,0.0003,100.56991094540184,122.43293506396746,284.48666800901356,91.63121794663903,80.35196221533398,57.980475728588665,123.9099379181024,1.8579465722865016
0.34,4.5884,0.0244,0.0003,102.7855165244768,125.13019402979786,292.63005323061884,94.81257135857302,83.87144113428529,59.84137178062914,127.13961507929004,1.8403003647135727
0.36,4.8259,0.0263,0.0003,104.90975042311794,127.71621790640445,300.01885479923607,97.914397027901,87.48660114664172,61.6256514396308,130.30378016819148,1.8271003542569422
0.38,5.0109,0.0278,0.0002,106.67303704828272,129.8628277109529,305.99372499127946,100.60465655257724,90.56927202069723,63.18896572302814,133.09146490724993,1.8173261553973006
0.4,5.1635,0.027,0.0003,107.2910787750105,130.6152263347954,311.09713888912677,101.93050606596005,90.54276815716517,64.21813002424537,134.34886738205353,1.7927134367345794
0.42,5.3087,0.0263,0.0002,107.88271855240488,131.33548345510158,315.9316555088074,103.22140265840653,90.59093678687351,65.21323601155282,135.58167212314365,1.7702466309512994
0.44,5.47,0.0288,0.0002,109.9560062182273,133.85948583088543,321.0397980758564,106.27298216588089,94.98093571919289,66.84938536148141,138.8466520271582,1.773052426327254
0.46,5.6296,0.033,0.0002,112.67808844321323,137.17332506130307,326.01777007704493,110.13214558034448,101.57303054099359,68.7337316025787,142.95450063249584,1.787855641585961
0.48,5.7905,0.0362,0.0002,114.86517193516406,139.8358614862867,330.9376499893755,113.37705673618437,106.72621764704483,70.37312095654937,146.28170091342236,1.7933838148301222
0.5,5.835,0.0389,0.0002,116.57993607148134,141.92340043484685,333.25093736684624,116.04106071944395,111.34260496808612,71.68151654938698,149.19742133693936,1.8066714069563317
0.52,5.8449,0.0407,0.0001,117.844093190674,143.46237431908142,334.76320877256535,118.14876487119938,114.83113758272202,72.75770452198218,151.57585441460122,1.8171119866371388
0.54,5.8714,0.0415,0.0002,118.74257566577766,144.5561790713815,336.59838303115293,119.79274412390343,116.99218461966473,73.69195539090353,153.42294593952366,1.8193568084611356
0.56,6.0045,0.0427,0.0002,119.96086540169192,146.03931440205972,340.71750294165645,121.84653971370867,119.4688397869969,74.85835415364238,155.44175059755906,1.813071424898118
