Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.03,0.031,0.0017,-0.0001,22.60338414115472,27.517163302275314,34.101761400510874,18.577013660434805,21.279787762607885,11.894354448379616,46.888449216413704,4.237655769908101
0.04,0.0621,0.0035,0.0,29.085205808762083,35.40807663675384,45.762346244120195,17.748632627397676,21.32842853972832,15.120053877835906,55.67736285331367,3.9756115999108546
0.05,0.1241,0.007,0.0001,36.957982248348706,44.992326215381034,60.95194954696873,22.661827216274563,28.581557829672683,18.82685414542881,64.79713781854116,3.715734444233838
0.06,0.2482,0.014,0.0003,46.61708466697302,56.75123350761933,80.87842776918424,29.00205201847854,38.69866342202712,23.180561599814098,74.63631681993712,3.462986627275744
0.07,0.5275,0.0279,0.0007,59.23376552789265,72.11067107743453,109.53145660372924,37.43129934735829,52.660815662118026,28.55882017248114,85.3576700997859,3.1812319499767145
0.08,0.8378,0.0303,0.0022,66.88732895691466,81.42805264320046,132.45599775248013,41.95543042362274,55.12012599333916,31.898391855343768,89.54890969586558,2.92085831982701
0.09,1.3575,0.0311,0.0003,74.72455231853917,90.96902021387376,161.11164976438502,46.39283088991637,55.740727527296464,35.40877397613055,92.90182289184804,2.634047284644803
0.1,1.7415,0.0361,0.0001,80.27470099452363,97.72572294985486,179.05148661631827,50.74558879775305,60.66197909450421,38.26343029689422,97.45823129648713,2.521563339981375
0.11,2.4746,0.0377,-0.0001,86.45918580172439,105.2546609760123,206.7087532782822,54.96768227978186,62.022047775546255,41.478786554315235,100.66266346440686,2.319011041064536
0.12,2.9245,0.0402,-0.0005,90.23958594549319,109.85688723799171,222.2330401470485,58.31026166245758,64.86585374828266,43.76152077296565,103.89407471548904,2.234230313674204
0.13,3.3395,0.0404,-0.0009,92.92303981744678,113.12370064732653,235.64680839802276,60.83218800467651,65.98342928327372,45.62825465747008,106.19210842412038,2.1547606819720935
0.14,3.6886,0.0404,-0.001,95.03685605105356,115.69704214910868,246.57134191160102,63.01951338538949,67.00134719510983,47.249708675146316,108.28155937272255,2.094268883655031
0.15,3.8476,0.0404,-0.0011,96.37533746103685,117.32649777865356,252.29574317168564,64.72566109935092,68.23430439973511,48.45830222805129,110.2226445596228,2.0686198054218856
0.16,3.8709,0.0405,-0.0011,97.25281806324378,118.39473503351418,254.4992100249658,66.11353270250626,69.6652271853663,49.38861713185071,112.07818064810898,2.065618682810655
0.17,3.8205,0.0405,-0.001,97.82515398311087,119.09149180552629,254.75309134914625,67.25347726728707,71.0540423390613,50.13334694584883,113.79945313243931,2.0736189551963724
0.18,3.58,0.0405,-0.001,97.69407154675457,118.9319131873534,249.91357175961468,67.91478469266704,72.69870713000991,50.46165641083016,115.40153527638024,2.113225506501515
0.19,3.4908,0.0405,-0.0009,98.02265134961753,119.33192338214309,248.84514345289745,68.8190721492937,74.0428439229708,51.04007293289257,116.96911775296769,2.128616879633681
