Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.23,0.1734,0.0017,-0.0009,45.04725494161384,54.84013645066033,80.52068793039645,38.93541655695571,33.574405836186784,26.849023270821295,79.5067902461946,3.246983419634922
0.24,0.0673,0.0034,-0.001,37.21865339284791,45.30966499998876,56.28815198968259,37.573541551086166,44.54053032741474,25.110968749425073,87.33187213815478,3.9484827544999908
0.25,0.0366,0.0068,-0.0009,33.12974478168105,40.33186321248128,44.7519807858969,38.76279259361603,62.598582468169205,24.642494112806876,96.12458908562489,4.503215689535264
0.26,0.0234,0.0137,-0.0008,30.655037508336527,37.31917609710534,37.84295242744655,41.30817228276433,90.95588362492984,24.756845381052006,105.98731336610047,4.997136264239887
0.27,0.0101,0.0185,-0.0009,25.163964282327193,30.634391300224408,27.44519179118648,38.51329391354623,118.07786039060518,22.7266006552229,110.57554551454143,5.787958285788461
0.28,0.0101,0.0184,-0.0008,25.341709277296,30.85077651149079,27.564306099109825,38.75007824986888,119.10690599558787,22.94721120351137,111.5190426460512,5.799227276215229
0.29,0.0101,0.0183,-0.0008,25.506269880394186,31.05111115874075,27.66023214831953,38.958466459131266,120.14215020772026,23.16168680290463,112.43384651105652,5.812732218438888
0.3,0.0101,0.0178,-0.0008,25.644576206968637,31.21948407804878,27.753222865408322,38.99959976453292,119.82403720601978,23.32731048526781,112.994683837084,5.820411133600847
0.31,0.0101,0.0176,-0.0007,25.8109880240269,31.42207237707623,27.863763997807823,39.153829938127274,120.41461611168167,23.518856547261993,113.76872445838022,5.830941787222001
0.32,0.0469,0.0174,-0.0006,38.391293470717955,46.73722683391751,50.458865325293395,49.55712000788312,100.5202394092037,29.570862640616493,115.82459258431277,4.5927365792437715
0.33,0.055,0.0175,-0.0006,40.202277583818976,48.94190314551875,53.7960707904011,51.00814430001378,100.08650466529856,30.531566230448647,116.95462814021472,4.489204531683224
0.34,0.0795,0.0175,-0.0004,44.39947215246329,54.05153131604227,62.135720083464925,53.79840295090637,97.43329057218567,32.46339876924594,118.16302065205115,4.248000942048815
0.35,0.2673,0.0186,-0.0002,60.29787565088759,73.40610948803707,99.05949381793961,63.299996027814714,90.68156319895112,39.167528108619486,121.0613313487438,3.4992772316196152
0.36,0.5776,0.0322,0.0002,74.94214883044526,91.23392031532468,133.3428700374837,76.48690152974568,110.58450314182583,46.16323868878884,131.6926668887383,3.1686832344581393
0.37,1.0962,0.0395,0.0037,87.39053116819797,106.38847272650187,170.8203410662112,85.94394231815356,116.14147636474253,51.88473370779669,136.82567475259847,2.8301612605895596
0.38,2.0638,0.0455,0.0071,99.83589709252323,121.53935298220219,218.09884209201655,95.4125427862032,118.42309053335924,57.93283002645312,140.9662112031269,2.480993933157089
0.39,2.2639,0.044,0.0088,101.37445043814942,123.41237444644277,226.53572167514122,96.62448344297702,116.44547636310422,58.971177338079464,141.3754149083736,2.415193277822588
0.4,2.3986,0.0507,0.0115,104.18388194086178,126.83255192800566,232.1893202963536,100.46042382449812,125.128632893375,60.59266981293132,144.99187158772153,2.4186367871399046
0.41,2.6844,0.0528,0.0015,106.8623001086684,130.09323491490068,242.91045561870018,103.240819759551,127.3178243732897,62.216324614284424,146.79455630098332,2.3614399173583465
0.42,2.9213,0.0548,-0.0302,109.01320617888176,132.71172926124737,251.2863762337368,105.66606300646384,129.6587905945529,63.59791514891152,148.5007209365335,2.321269885159394
0.43,2.6926,0.0553,-0.035,108.04377320476,131.5315499884035,244.10244885702534,105.61195906670346,132.18974521755027,63.31592919045905,149.4737097735131,2.374170492334364
0.44,2.7034,0.0595,-0.0333,109.286757784451,133.04474860715774,245.04518834031066,107.80062350842886,138.06736267266828,64.14719341953128,151.78771542372016,2.3923471751701118
0.45,2.7141,0.0637,-0.0343,110.47673821293846,134.4934204331425,245.95611844621638,109.93081760872386,143.87894003474523,64.95260840440191,154.0172904701885,2.4094769420496034
0.46,2.7416,0.0645,-0.0346,111.11218339197869,135.2670058684958,247.44327499556292,111.03846465592474,145.62809732829194,65.51346135989537,155.13917585131276,2.406906543142746
0.47,2.7334,0.0645,-0.0301,111.36202997995923,135.57116693212427,247.71607337814729,111.7235444745107,146.61027938839518,65.8778994776317,155.98214201792533,2.4086001967542385
0.48,2.8947,0.0673,-0.0255,113.22538309372139,137.83959680974777,253.77035475965553,114.04271733700132,149.97821575310675,67.05004136751356,157.750815550725,2.3853933630955315
0.49,3.056,0.0677,-0.0019,114.59966266936355,139.51263281487738,259.76566400152944,115.59278919566518,150.5671817307929,67.99755158054825,158.76180409205386,2.3528538707601325
0.5,2.909,0.0677,-0.0027,113.99503330958461,138.7765622899291,255.42430787466412,115.64890417610557,152.1923316389916,67.89682083422551,159.51715559112694,2.3832339866919554
0.51,2.9066,0.0677,-0.0025,114.26215424150607,139.10175298965956,255.84613389589575,116.3193081584241,153.10237220374597,68.26351864371246,160.31737303479474,2.3837721394300124
0.52,2.9057,0.0676,-0.0026,114.51477531803256,139.40929169151792,256.3074745841626,116.95255327678686,153.8720820619592,68.62153675051792,161.07558879682105,2.383577517609837
0.53,2.9049,0.0672,-0.0025,114.70696936830593,139.6432670570681,256.7648952311543,117.47856264820385,154.26924195201138,68.94917201920468,161.7285626085793,2.3820651376050512
0.54,2.9049,0.0672,-0.0024,114.97496932594002,139.96952787505742,257.24112684153636,118.12434991362856,155.1190816751937,69.30839291319471,162.4952060566949,2.3820997565838304
0.55,2.7743,0.0672,-0.0014,114.38985061357445,139.25720944261238,253.2258038303407,118.14921300475115,156.63991857252208,69.20291574734794,163.1957545662724,2.410393740633308
0.56,2.6804,0.0683,-0.0012,114.20619746750485,139.03363169957112,250.3641289924711,118.66650915320984,159.3178855315285,69.29976416438572,164.2459595909826,2.436315543443411
0.57,2.6401,0.0693,-0.0004,114.35386501137532,139.21340088341344,249.3613676791057,119.39551085127515,161.5868920307968,69.5737201001179,165.27661333441807,2.4498680473807317
0.58,2.6483,0.0694,-0.001,114.67859393026123,139.6087230455354,250.08306524580743,120.07154965808637,162.47946018123724,69.95051483849313,166.0403828451414,2.4484477162055924
0.59,2.6565,0.0695,-0.0008,115.00084872791186,140.00103323397965,250.80405853124662,120.74006516009902,163.35985839950433,70.323428381226,166.79507832297415,2.4469971224198654
0.6,2.6844,0.0699,-0.0006,115.51408470136857,140.62584224514436,252.2277829234257,121.59736195148382,164.48113029978452,70.79286315532299,167.64381066684032,2.4422691709245603
0.61,2.8968,0.0714,-0.0007,117.47376946257523,143.0115454327003,260.0975494038941,123.70828218982139,165.89011174870765,72.02988715946388,168.90681324249718,2.4016262849823002
0.62,2.9662,0.0714,-0.0006,118.16104028723464,143.84822295837262,262.8840990109998,124.61859880635254,166.2923464818427,72.60332764397451,169.63282845689244,2.387088198920416
0.63,2.6477,0.0721,-0.0006,116.34622457189052,141.6388820875189,252.1197081455878,123.8329241812762,169.75292905501618,71.80194791746113,170.39377623324904,2.4599152257976318
0.64,2.3456,0.0793,-0.0004,115.35204528207264,140.4285768651319,241.09422311146463,124.91825532525453,181.39027784721097,71.43188315378767,173.04883601577302,2.5626530628652207
0.65,2.268,0.0804,-0.0004,115.05795249998123,140.07055086954236,238.38112247820425,125.32706777339534,184.13515251337458,71.4753988383508,173.997047743273,2.5875400023720685
0.66,2.2557,0.0809,-0.0001,115.24190914909379,140.29449809454897,238.24855551962378,125.94561288544638,185.65047912724143,71.76013999298229,174.8042393071953,2.592772827567905
0.67,2.2027,0.0806,0.0001,114.92560149089492,139.90942790195905,236.44772140729043,126.06226981323118,186.5114946008518,71.79232153970231,175.35498055567098,2.606374299595646
0.68,2.2231,0.0803,0.0006,115.28505228947887,140.34702017849602,237.63400048968046,126.63627974209419,186.7632303810352,72.16203746144663,175.94017831855533,2.5996027706468183
0.69,2.2435,0.0797,0.0006,115.59361779627977,140.72266514329712,238.80950162153022,127.11189956063707,186.63068760079327,72.50571933070667,176.4310464791425,2.5917893976667505
0.7,2.3211,0.0797,0.0008,116.50162780438545,141.82806863142577,242.27799636976232,128.11734834396827,186.77939332528393,73.15365561242102,177.11905068003077,2.570852778551573
0.71,2.2663,0.0733,0.0017,115.20445585404,140.2489027788313,240.42123190674207,126.29392959092155,179.84172020535865,72.68369198305152,175.8008550703598,2.5608691810073183
0.72,2.2468,0.0669,0.0013,114.13822939967616,138.95088796482318,239.95793350860734,124.54321025974565,172.29345928419946,72.32557592203297,174.32988713576972,2.539600069145395
0.73,2.2737,0.066,0.0017,114.41040942752952,139.28223756394897,241.38370515738208,124.87891139289286,171.55452535533595,72.64626658390944,174.64693810910063,2.5283685077066864
0.74,2.3006,0.063,0.0019,114.2809397244849,139.12462227328598,242.79885200861116,124.45447187675698,167.93831101303678,72.76367532092036,174.20767160955774,2.5077409343454393
0.75,2.5579,0.0604,0.0013,116.00457557210028,141.22296156603514,253.1640048290756,125.45307925012702,163.31926861526864,73.90029176880576,173.9816300317629,2.4304596377128997
0.76,2.8233,0.0605,0.0013,118.08117064139982,143.75099034605196,263.23740209513124,127.35866945327244,162.53339229535825,75.24518422210403,174.7307716952494,2.370216146561168
0.77,2.8233,0.0595,0.0013,118.05897621113559,143.72397103964335,263.57828764208205,127.43639740766004,161.7492418256207,75.4147272720907,174.93016928922833,2.3655195785761163
0.78,3.399,0.0595,0.0013,121.63233976235723,148.07415275417404,283.3015287959863,130.59395117058762,159.51642902226698,77.7355361732806,175.74334734368358,2.2514409758123555
0.79,3.6399,0.058,0.0015,122.665951053419,149.33246215198835,291.1773535062825,131.47026546287856,157.02587353403308,78.61755967388035,175.81547997235347,2.2022001322246307
0.8,3.9012,0.0469,0.0017,120.98117019031234,147.28142457951068,299.36478680529694,128.13518138363312,141.05575561942106,78.29188118993982,171.65990129417708,2.101294137263427
0.81,4.2605,0.0468,0.0019,122.4904433055045,149.11880054583156,309.992626093449,129.82375734444284,140.28168282797662,79.55168557406165,172.264756382302,2.0468450275803427
0.82,4.4524,0.046,0.0021,123.07650652106727,149.83226880825583,315.63762335371797,130.53591966345206,139.0546758156703,80.21665258755557,172.46968694655598,2.015326672917416
0.83,4.6157,0.046,0.0023,123.78329709260511,150.692709504041,320.39559969108797,131.509385228581,139.07200115059936,80.90598383159805,173.04553142808274,1.9933346740320705
0.84,4.8076,0.045,0.0023,124.20853351922169,151.21038863209597,325.805717694524,132.06881680783673,137.59016797980976,81.50453653329875,173.12760102600657,1.9626585013466546
0.85,4.8076,0.0448,0.0024,124.32440785863957,151.35145304530036,326.18815145485877,132.39579705499816,137.74507926084343,81.74289950766702,173.54621851463116,1.9615041285715116
0.86,5.0975,0.0448,0.0024,125.30018235463547,152.53935243173015,333.9519645195202,133.7140767108246,137.48030108429953,82.70350383865453,174.13595375868564,1.925789912913784
0.87,5.1832,0.0452,0.0025,125.8414087965216,153.19823679576544,336.4708028925445,134.59129424749594,138.2896281794821,83.23055154084813,174.86953202252153,1.9179720236093798
0.88,5.1261,0.0457,0.0025,126.04718543054857,153.44874748066783,335.42943549596276,135.08582999619756,139.57568692939142,83.43848100080923,175.61249042113528,1.9276533601159789
0.89,4.9464,0.0469,0.0024,126.1452486013665,153.56812873209836,331.2582807614149,135.53579127628404,142.17942901169135,83.4513257370917,176.6630145801271,1.9563406082537516
0.9,4.9464,0.0479,0.0024,126.6526549938386,154.1858408620644,331.6249070834338,136.4329545700414,144.05270404684066,83.85765968565856,177.64969547727085,1.9619878963450967
0.91,4.2523,0.0479,0.0024,124.60178172570525,151.68912557911943,313.3578423265303,134.49802942439072,146.4506092722359,82.30401444124887,177.9478156234149,2.0545060292275696
0.92,3.9747,0.0487,0.0024,123.95754257925243,150.9048344443073,305.71140619511885,134.24066782949322,148.96594184658107,81.86826183688686,178.73585943056017,2.1003459952509598
0.93,3.7134,0.0512,0.0025,123.73604687305769,150.63518749763546,298.19282270351107,134.75542416372815,154.03928389926912,81.65308899046984,180.30482435377186,2.155704935446227
0.94,3.4357,0.055,0.0023,123.58326795979006,150.44919577713574,289.77567739141875,135.65024448886567,161.19930548367705,81.46736382760285,182.37897255167803,2.223258622969542
0.95,3.1703,0.0555,0.0022,122.4314780762812,149.04701678851626,281.30677985237753,135.02313307300224,163.61517523536133,80.82761326249175,182.9742846886348,2.275240967087108
0.96,2.9458,0.0561,0.0021,121.38555172110715,147.77371513873916,273.8081166865488,134.54186754575127,166.1026370704718,80.28204237503205,183.616478266392,2.323474206522024
0.97,2.7416,0.056,0.0021,120.16913267110154,146.29285716481928,266.67079741147074,133.78398542387058,167.54443914378052,79.67325503482417,183.95799945282144,2.367231414467633
0.98,2.7416,0.0563,0.0021,120.3936090163466,146.56613271555238,266.94171072875247,134.2811023229539,168.46092412494554,79.93619245856918,184.56411908550686,2.368774913160298
0.99,2.4231,0.0565,0.0017,118.21088339738692,143.90890152725365,254.89610586235003,132.8644257349033,171.20280729001442,78.77236795787833,184.95501252180043,2.445924357740128
1.0,2.2639,0.0574,0.0016,117.21683193373893,142.69875191933437,248.61143117679333,132.577827628634,174.15755607264379,78.3261811225484,185.7138293130814,2.4923612113366973
1.01,2.1006,0.0571,0.0016,115.80743282351071,140.98296169818695,241.84122819320567,131.68629857255334,175.3992626126347,77.66715660295384,185.9521045429487,2.537132895977173
1.02,1.9903,0.0568,0.0016,114.80477031303978,139.7623290767441,237.14118765442026,131.10510058757512,176.29278038205092,77.24383950553222,186.21423607748216,2.5690032843924926
1.03,1.9903,0.0561,0.0017,114.8026907810498,139.75979747258236,237.37120928403735,131.15308807705682,175.64672748418505,77.37394833630115,186.37374946917933,2.5655362048940726
1.04,1.7944,0.0528,0.0019,112.17274955763824,136.55812989625525,228.38111197593142,128.55267773025446,172.47587613073284,76.04945050856813,185.22116125512792,2.6124878069006088
1.05,1.7372,0.0507,0.0019,111.21477026580217,135.39189423662876,225.78661668149687,127.48027249213536,169.9485504871413,75.64190938483785,184.6488348075557,2.6211828483324484
1.06,1.7137,0.0497,0.002,110.86075190989963,134.96091536857347,224.82702223480482,127.15064321543908,168.90422061969704,75.56784623735062,184.59485291054534,2.624089310957135
1.07,1.7149,0.0492,0.0023,110.89817599692469,135.00647512669093,225.09914131215942,127.2467083241243,168.46107115142743,75.7094347937945,184.79179397151492,2.6208791557377813
1.08,1.716,0.0492,0.0025,111.04187626054834,135.18141457805885,225.36362638828942,127.56640838651049,168.8646984924029,75.91248693578967,185.228093553249,2.6205328419893688
1.09,1.725,0.0495,0.0024,111.34132662767472,135.54596285108227,226.0194746935338,128.0877769234792,169.7062985328898,76.20303194364244,185.81448866870025,2.6190646462463243
1.1,1.7413,0.0499,0.0023,111.7454570543998,136.03794771839975,227.0369651398352,128.71449676339725,170.64954119923684,76.55139921209079,186.45225505613078,2.615566285209027
1.11,1.7086,0.0499,0.0022,111.49257008219617,135.73008531745623,225.60023229800333,128.7413061785711,171.36203149647875,76.53501546493933,186.8534319381109,2.6273598459099623
1.12,1.6596,0.0492,0.0021,110.88190145014478,134.9866626349589,223.3043206771159,128.29527020561366,171.02779445538724,76.31572426725157,186.89401925380994,2.6414877220066186
1.13,1.578,0.0485,0.0021,109.84018427429658,133.7184852034915,219.23855688038728,127.5328098064694,171.01500613641022,75.86083216473725,186.8964358670855,2.668763303986257
1.14,1.4555,0.047,0.0019,108.01118918755775,131.49188248920075,212.75939125264344,125.95157805481796,170.03627621616542,74.971336343885,186.43854058686625,2.7101578438873677
1.15,1.3452,0.0463,0.0019,106.39303823929642,129.5219595956652,206.630075246673,124.77434381672434,170.4129672761976,74.21306230058117,186.3780916429165,2.754929182577919
