Depth,Qc,Fs,u,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic
0.35,0.06,0.001,0.0,36.0156271006813,43.845111253003324,55.98347679163836,34.90077176950075,32.34222470241518,24.781210650607196,81.87801208373166,3.7981300022028246
0.36,0.07,0.001,0.0,37.54743090096849,45.70991587943991,59.54492480654804,35.9691223776287,32.494050310462406,25.53665657446402,82.5577814162059,3.704635412864426
0.37,0.08,0.001,0.0,38.933487055686044,47.39728858953084,62.83124972821234,36.94958032333124,32.67021481817244,26.231483981658844,83.21424122639507,3.624704572532327
0.38,0.13,0.002,0.0,45.256416478764635,55.094767887191736,75.83475516196373,43.035627178904,40.240503157387224,30.018638802809008,92.00725747976358,3.4517358944180727
0.39,0.18,0.002,0.0,48.99663308603549,59.6480750612606,86.09399194687839,45.36692076240884,40.19859770057134,31.686809590687755,92.8371964604138,3.259160711822784
0.4,0.23,0.002,0.0,51.981672480102986,63.28203606273408,94.78231782350123,47.29527300484901,40.311166235903414,33.05710358267151,93.60339882152421,3.1164903381005096
0.41,0.28,0.003,0.0,55.607955424616996,67.69664138649026,102.42909182017499,51.12524752411852,45.72754210413096,35.413068202130965,99.43260184320278,3.0712791056093662
0.42,0.32,0.003,0.0,57.43591707475239,69.92198600404639,108.04690319081674,52.4001859809793,45.85730508562576,36.34325210958495,100.13956461125481,2.99351360656248
0.43,0.4,0.003,0.0,60.4320270667294,73.56942425514883,117.93525382726722,54.39635355911348,45.94015469919834,37.776329388244555,100.90397653290354,2.8643967871214473
0.44,0.45,0.0025,0.0,61.541400450952274,74.91996576637669,123.6438010189266,54.63400695612563,43.82841612590711,38.08809833995056,99.20173235633102,2.7681098007003686
0.45,0.54,0.002,0.0,63.39919778117738,77.18163208143334,132.85741783919866,55.365546791626656,41.75955570284987,38.6243419102052,97.04566372554646,2.6346596142623855
0.46,0.62,0.002,0.0,65.37652503106652,79.58881308129837,140.36214713100355,56.89737186998168,42.16928498484761,39.64189374699711,97.68662037791408,2.5589736711694853
0.47,0.71,0.003,0.0,68.65955726086058,83.58554796974332,148.136380626461,60.476472283760536,46.88999994766681,42.057484532054,103.63956664208659,2.5388225325939606
0.48,0.87,0.003,0.0,71.55971182543998,87.11617091792694,160.42889393768968,62.705567960598295,47.283191043170675,43.56068730881236,104.34988962905672,2.4258471207369223
0.49,0.95,0.003,0.0,72.92650784498132,88.78009650693379,166.2505847256923,63.89712315381285,47.62734920698228,44.369608486848826,104.96397797640546,2.3774354211546416
0.5,1.0,0.003,0.0,73.8020819856913,89.84601285214593,169.87965985169046,64.74131470876901,47.9391436155478,44.950295216141406,105.54190519968438,2.349367155696118
0.51,1.04,0.003,0.0,74.51472308057646,90.71357592418005,172.78241319250736,65.46927561137318,48.23779341484485,45.45442800064016,106.10279387242106,2.3279860594555086
0.52,1.09,0.003,0.0,75.3310096096271,91.70731604650256,176.24816560503768,66.28274641580244,48.551275300771096,46.01052961956191,106.66239240450265,2.3024460384331205
0.53,1.12,0.003,0.0,75.87877143939737,92.37415653491854,178.4218129996316,66.89201467359631,48.83392775173211,46.43601835239498,107.1991956948146,2.2877455797810256
0.54,0.985,0.003,0.0,74.31356533083323,90.46868822884046,170.1935019641336,65.86070845110362,48.86633989840907,45.82254111560773,107.60502874916918,2.357969612074898
0.55,0.85,0.003,0.0,72.47883256324164,88.23510051177244,161.16743280075232,64.67155579287501,48.925470036562324,45.089564444295675,107.98787098761662,2.439366174491567
0.56,0.98,0.003,0.0,74.58461130077013,90.79865723572016,170.4756393507519,66.41458044281076,49.31145810957009,46.25425747400539,108.59558328260808,2.360922250025787
0.57,1.04,0.003,0.0,75.56286654882709,91.98957666813732,174.69549217274292,67.33774632496778,49.61964876058923,46.88186693596523,109.13094193523618,2.328436051191509
0.58,1.06,0.003,0.0,75.98898252759591,92.50832655533415,176.2745295159971,67.83834181535208,49.86942915946306,47.23847990813626,109.62763983003764,2.3181005065021356
0.59,1.09,0.003,0.0,76.53514628295973,93.17322156186401,178.46564407567345,68.43430784401988,50.13298554535053,47.65463659951195,110.1255355794506,2.302945404469758
0.6,1.16,0.003,-0.001,77.54865711829146,94.40706083965917,183.04906703493626,69.40934567934669,50.46109263326894,48.30887069504462,110.64575943602391,2.269283113301174
0.61,1.23,0.003,0.0,78.51795289146062,95.5870730852564,187.51445783251873,70.36358778433657,50.79457782850667,48.942586530714756,111.15762642327229,2.23751431994054
0.62,1.31,0.003,0.0,79.54461613403615,96.83692398926141,192.39233453711694,71.38157384429053,51.14990915976389,49.61246932634529,111.66791917577193,2.203632602324694
0.63,1.4,0.003,0.0,80.61778138958285,98.14338603949217,197.65098196307056,72.45844673665836,51.529268443760245,50.312743204906134,112.1760194317073,2.168092287508429
0.64,1.49,0.004,0.0,82.82487483946517,100.83028241326194,202.72734105456942,75.12130457135376,55.188749961240134,52.22105695568964,116.96950878499179,2.169153697429273
0.65,1.61,0.004,0.0,84.04046919861497,102.31013641570519,209.13622245243022,76.34877730111747,55.542340470679555,53.03488623504371,117.49655817042787,2.126881438982517
