Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0,2,1.0,213.7,0.8039336274836081,0.003373553392379389,75.56781411793693,91.99559979574924,163.21940358308603,75.79119689708418,65.201080855986,49.70169137162465,119.57340651551874,2.4967615261011256
2,3,2.5,188.8,4.238561671129742,0.024934639934888377,131.55680630993945,160.15611202949142,345.5785391785814,153.51637794837896,138.97049512099377,102.95313925447564,210.62019866436634,1.9057213809811964
3,4,3.5,144.1,2.597482224729734,0.029114730817899993,132.19120676910055,160.92842563194867,296.7544047464918,158.01146076178838,163.30823503572392,106.83135211085651,233.38726625134478,2.258628817253731
4,5,4.5,181.3,5.426867711049486,0.031453410189418524,158.4524559612875,192.89864203982836,402.7790100424908,176.16264056236588,158.9874017839708,128.2650425753144,252.70010895371954,1.936899470539726
5,6,5.5,170.5,0.9458005313251553,0.02095134705603381,120.57572560511353,146.7878398670949,209.91543855664065,136.1063890647961,157.16485842489982,101.98529790667997,248.99926756077951,2.991140590864307
6,7,6.5,221.6,2.209141627336426,0.022389058237918816,148.0975645768149,180.29268731090497,298.7943885668212,154.59992482257783,149.66584405378785,121.39940085601148,263.6850360082104,2.5013230304244836
7,8,7.5,278.5,1.5409069691549773,0.014660990769026602,141.87413836048546,172.71634235189543,271.1542819610933,140.07710967898905,128.1812715049402,115.80999302210171,258.0989021746729,2.65488145438674
8,9,8.5,289.7,2.3036142643854176,0.027010765546986937,163.7520114743799,199.35027483837578,318.97750833957286,160.19897244418047,155.99646854441767,133.6780297785357,289.3051864924838,2.5766996659293375
9,10,9.5,340.0,2.9660354666131994,0.05511574398483717,187.2307635837196,227.93310349322394,351.0643484647622,184.21597002395697,210.45009516452293,151.71372031378255,327.0959046519691,2.670085350146152
10,11,10.5,322.0,5.261433686697828,0.2162645956607068,238.02960543525796,289.77517183422714,433.9060831397622,242.59444214764682,364.87694952326797,189.77894338286808,402.44913672764795,2.7257484804421894
11,12,11.5,324.4,4.980590439701035,0.2699779519478635,246.91839347656267,300.59630510190215,429.62105388144056,248.86343531577748,401.5238643887597,196.70251705661732,423.70776117935554,2.863474979620073
12,13,12.5,292.8,4.036452541997774,0.20911459124543189,236.73996314025766,288.2051725185745,399.8377271014469,230.67909428706034,354.3758842621601,191.22036735504244,417.96417345142765,2.960496340745734
13,14,13.5,337.5,6.846736453499792,0.36804455089543614,280.75099036705274,341.7838143598901,491.03718117511085,270.7062118485907,444.03772861471543,220.93149277908793,460.4876415121934,2.8222515550321683
14,15,14.5,359.2,7.912474587311892,0.5132147595368773,303.6160516712631,369.619541165016,522.5960042427637,292.23187702034795,516.944648395065,236.55075714517793,490.13144772499544,2.860698825772727
15,16,15.5,391.9,8.515490683256449,0.6177973284205794,318.70757367715663,387.9918288243648,540.7213480493638,304.0736360281608,559.5820301479375,247.32074116658035,510.919746473834,2.897986977595983
16,17,16.5,414.1,7.511735035107316,0.49817256068080096,309.22105825286224,376.44302743826654,518.6466168108101,286.27422901240675,497.1608002780579,242.7797147664147,504.2813599596115,2.934854239581476
17,18,17.5,435.1,4.159431297702291,0.21061007528999792,257.7636686543695,313.7992487966236,416.35956055477703,227.49018007550757,336.4451608565848,211.01878617115977,455.6539757053847,3.0794552164733955
18,19,18.5,308.6,9.625751295312359,0.4140549024955426,325.7118506748712,396.51877473462616,577.1010740047906,286.44592877821077,444.2889194580936,255.784731104375,507.6987149160253,2.7451294828226236
19,20,19.5,654.5,11.915216380598855,0.42007240207147617,340.9389810911629,415.05615089359,628.9201759782012,294.11280091395054,433.9615368989901,267.97718996918985,516.289843380137,2.6147948650967807
