Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0,3,1.5,215,2.7290958850171716,0.06638649823744618,122.49075393634027,149.11917870510982,271.64090354058976,121.89823492653741,164.24563618205556,84.60810900334619,196.21895541914375,2.35793766002354
3,4,3.5,281,1.7220591494338247,0.036273524019497065,127.24190571382475,154.9031895646564,260.96665727263434,136.87797650924747,163.49442945887438,102.54598541999357,239.42430186503523,2.505841191451176
4,5,4.5,289,3.255249867535134,0.09106665043174654,159.87466083398508,194.6300218848515,336.8575786770463,185.33724755074337,265.650632484448,130.1564719812391,289.0565400902096,2.395349104474784
5,6,5.5,184,1.2678022512414764,0.013534347988660598,119.10970399601985,145.00311790819782,244.17373173464637,127.62673700423795,125.9054451323518,102.59130611812837,235.75940921411674,2.4864051480202054
6,7,6.5,148,1.0765739880630008,0.016204282278581388,120.6751063998342,146.9088251824068,229.79521939626267,132.6112028067026,147.138130376431,106.56362111024784,251.49107165955084,2.6912134889002832
7,8,7.5,107,0.5342095239709423,0.027356774122427135,111.31667520913118,135.51595242850743,174.59502630557557,130.44968719876832,193.46663032128237,104.70840282199379,277.7147081339006,3.351998102399956
8,9,8.5,381,3.1545069040466447,0.07230647831884147,170.83578959192656,207.97400472060596,350.33280015127946,191.69663404786752,258.25780530894,151.77956732689398,329.57914396649085,2.4269524694173783
9,10,9.5,692,30.18678553470791,0.6555853805888631,321.40622182619046,391.2771396144925,835.5289251414068,382.0135273872739,696.4362215889447,260.2432309447922,459.12148112158985,1.806689950832251
10,11,10.5,360,19.496367533599148,0.37553244299567007,286.0997151780261,348.2953054341194,714.055406059012,321.8854664175448,498.71709714225784,239.91329528027111,436.59278231761346,1.8958205965326644
11,12,11.5,438,9.47932153962509,0.30202526531428,257.53510158989474,313.5209932398715,547.0004767900722,284.76563880578186,466.0826289450961,217.82150048616018,431.9839781787474,2.2803515445962517
12,13,12.5,340,5.843747762877138,0.1342709011430762,223.66330012067607,272.28575666864873,462.6633741611079,231.10987838754153,310.1925687064831,194.40361575814575,395.6542713471368,2.357460380489922
13,14,13.5,252,2.378220982166099,0.030707525194815594,173.82787519454212,211.61654371509505,331.70963500352525,162.8729961314305,171.58441065212423,154.3831478717792,330.8220450335381,2.6028865562237384
14,15,14.5,246,2.3878996926279354,0.04033017386574851,179.45508334312902,218.46705798293956,332.2340726955599,167.7968800292031,187.3580741500497,161.18111362906134,349.0240877467852,2.686037883604582
15,16,15.5,354,5.998462913570574,0.18132994790418172,243.14564777067616,296.00339728604064,473.1840338422818,242.63510918435168,350.249228263472,212.40310145616021,434.5279219503122,2.505687830037913
16,17,16.5,343,6.651312738855855,0.16336631912310906,247.66675071613642,301.507348697905,495.2186290917596,241.21014602083406,326.37897541936894,217.47754721446552,435.8466434135617,2.4246216444724737
17,18,17.5,333,5.670357354217475,0.22302164915661804,254.12417751585483,309.36856393234535,468.6735693085791,247.95887834607936,381.7366198279149,221.69922086596353,460.11231162399787,2.6510776371905163
18,19,18.5,305,4.712802271153761,0.22305576384015227,250.39479297907386,304.82844362669846,439.2224482227196,240.60278896424805,382.88361781244544,219.23745096468315,466.00130348861865,2.8039282317458
19,20,19.5,296,5.316341934446264,0.20041611846558777,255.38717990749228,310.90613206129416,462.43997205880083,240.00633016872985,357.4754216711105,224.36334901990898,466.1428931251949,2.6993627984338366
20,21,20.5,314,6.512805193254036,0.2808303235248489,277.9475703838337,338.37095524988405,502.20548474911794,260.37139799957635,411.1799960144615,240.90589367512914,493.9868448783857,2.694245784585257
21,22,21.5,382,7.867423885570548,0.25237366419904256,285.3463022983268,347.3781071457895,542.1744918236744,263.0145517222676,383.75214073600955,248.63730360916134,493.7715985478115,2.5395043530486747
22,23,22.5,314,5.686736427296911,0.2983955610964978,279.9234743504191,340.77640355703176,480.97078897796274,256.4969650375149,420.6751894190536,243.66650863780427,509.25752907201337,2.845276900217108
23,24,23.5,315,3.2641898807585243,0.08525854294514038,230.97209413583215,281.1834189479696,390.95712855951916,192.24052264668342,241.3778113231877,205.1987875484041,435.71861661299204,2.9118722036472304
