Start Depth,End Depth,Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
8.0,8.5,8.25,129.0,5.926032887564274,0.01552647595391428,162.04327416750183,197.2700728995677,442.9700249995472,167.48224471601048,131.89098388302418,145.11468113618213,269.1314102036603,1.7565827578516062
8.5,9.0,8.75,127.0,4.24790636224852,0.029615637090170423,167.92668224274217,204.43248273029485,392.3426910744357,172.09805380438993,160.6982669281061,148.32147949258444,296.316789244456,2.093211257855393
9.0,9.5,9.25,134.0,0.9301178771124229,0.01893676685795303,130.16292145370988,158.4592087262554,225.82154848620985,133.49346337387823,148.21341868252136,116.6302183298303,280.3740116044219,2.9575566548118775
9.5,10.0,9.75,134.0,0.7648845531121192,0.013722486335869515,124.966406668031,152.1330168132552,212.67679370556925,124.16187593314508,131.31146993926305,112.02905333842757,272.0911313557988,3.0235654693598413
10.0,10.5,10.25,142.0,0.7389402788859576,0.014395714841999556,126.56690137888681,154.08144515690572,212.54416204541272,124.48378803912931,133.71591807687588,113.48573446385718,277.20841489145107,3.0645817231004027
10.5,11.0,10.75,172.0,0.7772437435205802,0.014845093508371153,129.43640971514583,157.57475965322118,217.78396364670368,125.79271330809638,134.5796544651147,116.1352189390468,281.7999904419046,3.0518565147231103
11.0,11.5,11.25,165.0,0.7988623793395688,0.015192065375284915,131.7522205289277,160.39400760043364,221.24422157715108,126.52487529803487,135.20450712972053,118.30545475382094,285.9775418972679,3.053360300270005
11.5,12.0,11.75,150.0,1.1345524247061478,0.02505130961805519,145.99509750793516,177.7331621835731,251.45681010191595,142.51480839500368,161.59188339411594,131.2881450217949,309.3698117986814,2.9524452098540044
12.0,12.5,12.25,142.0,1.2927595968323053,0.032823359525340184,153.71146494969662,187.12700080832636,264.9412220178314,150.83289231705686,178.32744344040765,138.4088089900823,324.1415639732048,2.9414195328637938
12.5,13.0,12.75,126.0,1.0068479104022194,0.025055835371978214,145.81083509159996,177.50884272020875,242.18910427687698,139.52821767063688,161.90073489995115,132.0172839476424,315.56133061019415,3.0706454556898577
13.0,13.5,13.25,130.0,1.0047100278082535,0.025071892010639647,147.1345019630413,179.12026325935463,242.76098344158524,139.24227098256213,161.62556177731688,133.40358415216457,318.67045848128015,3.0901198996840864
13.5,14.0,13.75,126.0,0.92660479496328,0.022738118170060804,145.57978304572097,177.2275619687039,236.44372561096563,135.33941774735123,155.93111198694754,132.1474680254676,317.4222943398475,3.1442589605168596
14.0,14.5,14.25,134.0,0.8651371113009232,0.019211582260275157,144.04238967699095,175.35595265024992,232.716469643689,130.79529892622088,145.92000513789162,130.31840656831272,313.20475990868545,3.1616850001117434
14.5,15.0,14.75,164.0,0.8750449436187495,0.016207643676304576,144.16349597146925,175.50338640004944,234.98160993995185,127.82929164297649,136.04541272445994,129.9434550867863,309.0695574994075,3.1274744596962165
15.0,15.5,15.25,257.0,1.7826659312470092,0.028732761960715694,168.0422200182257,204.57313741349222,303.8480081054739,153.18297020691676,164.74897160244853,152.37763741358145,337.5460640208728,2.762344099016969
15.5,16.0,15.75,234.0,1.5889838795041076,0.02579181042240085,167.09062504127442,203.4146739632905,295.59350591820225,149.40735735248734,157.15766968588835,149.876178444777,335.28425250168124,2.8301083219105605
16.0,16.5,16.25,245.0,1.6054048659236273,0.022129427193975957,166.8043686162322,203.06618788063042,298.1419985405452,146.0627754640355,146.50013532505048,149.49609310213597,331.31031405195813,2.7953575008030427
16.5,17.0,16.75,278.0,1.4393810440435664,0.021022487051142125,164.85025423654236,200.68726602709512,287.8087281525596,142.54227535335622,144.11413028624082,147.77926540829088,331.3737108681802,2.870003706089254
17.0,17.5,17.25,274.0,1.7449866013115598,0.023108447828846385,172.27740448970408,209.72901416137876,309.92177930701814,148.64188409010842,147.81312029634057,154.38922992407933,338.46296891208283,2.767674537927833
17.5,18.0,17.75,257.0,2.7319931209852784,0.032884822247330886,190.74981925613287,232.2171712683353,367.6698006498598,167.32753951966498,165.96814213263968,170.93092719723577,358.10609652061294,2.547942911673954
18.0,18.5,18.25,342.0,3.340602298361651,0.032427331377300334,197.69586888662127,240.67323168806092,399.3064999209453,172.75030700824342,163.68779691555415,177.1121844477397,360.51262439248865,2.4115184147133375
18.5,19.0,18.75,220.0,3.7641951916964986,0.03830711187733504,205.14417307355126,249.7407324373668,418.18122194001023,179.7842352829612,173.60886612900632,184.0710023473718,371.26397810263643,2.381669069390739
19.0,19.5,19.25,210.0,4.051919405482122,0.05007086548878915,213.48561518838227,259.89553153368314,422.9998745966593,188.12815827192023,196.1974917825629,191.61236320846774,387.196882110751,2.454417231205654
19.5,20.0,19.75,230.0,6.9859311926914405,0.2905627707966731,276.9876412236744,337.2023458375162,513.3183707748907,266.8266078048335,426.8072427349167,241.52878673869805,491.7857408202289,2.620570087375306
20.0,20.5,20.25,232.0,6.6370223580873144,0.31193798541735734,278.8740038004764,339.4987872353629,504.62207617166547,267.51780232644506,441.4521700830539,242.85268924052005,499.3060621913343,2.6901947032003872
20.5,21.0,20.75,194.0,7.42137890571222,0.3296862750411143,287.27531487528023,349.7264702829502,527.9275257062435,274.1771119367741,448.72168777164694,249.61403058351723,506.44337673469335,2.638971649036637
21.0,21.5,21.25,286.0,7.235614194032815,0.14600103249294094,263.6379434874794,320.9505398978004,526.3633501510881,239.53509814037494,302.94721011969847,233.99059937915317,458.22582630617467,2.4085845442315876
21.5,22.0,21.75,215.0,3.546577502970305,0.031413617686271246,208.98533031486247,254.41692386157155,411.9432468369454,172.59207400325627,159.93890340319712,187.08304607205713,375.4941635105739,2.4636934043991587
22.0,22.5,22.25,240.0,3.6452078035280473,0.03378270298748513,212.05289508012305,258.1513505323236,415.536544302502,174.44993585441966,163.7450762742036,190.15840988808446,381.3241047602775,2.4775075692996165
22.5,23.0,22.75,234.0,3.145876441210395,0.036025971327834444,210.86495185305324,256.70515877763034,395.9824641438287,171.4057488398397,167.4447869519163,188.32309663427046,386.2718113205916,2.5992321333646644
